"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(10,120)","(8,798,124)","(10,120)","(8,798,124)","(31,534)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","26,217","4,444,853","(362,340)","(18,781,761)","(336,123)","(14,336,908)","(51,386)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(4,098)","(4,695,467)","(4,098)","(4,695,467)","(16,829)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","0","0","(70,000)","(9,745,642)","(70,000)","(9,745,642)","(34,930)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(86,260)","(6,014,766)","(86,260)","(6,014,766)","(21,558)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","364,494","37,961,483","(367,047)","(38,609,122)","(2,553)","(647,639)","(2,321)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","60,000","25,531,490","0","0","60,000","25,531,490","91,510"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","24,817","42,472,852","(1,404,231)","(38,972,962)","(1,379,414)","3,499,889","12,544"
"","","","TOTAL","475,528","110,410,678","(2,304,096)","(125,617,844)","(1,828,568)","(15,207,167)","(54,504)"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","5,000","102,050","(15,000)","(309,750)","(10,000)","(207,700)","(744)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","3,000","138,300","(1,000)","(169,000)","2,000","(30,700)","(110)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","REGULAR","0","0","(1,000)","(192,000)","(1,000)","(192,000)","(688)"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","1,375","189,806","0","0","1,375","189,806","680"
