"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(100,375)","(1,804,293)","(100,375)","(1,804,293)","(6,467)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","73,877","23,393,958","(24,909)","(2,792,704)","48,968","20,601,253","73,839"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(152,882)","(10,115,109)","(152,882)","(10,115,109)","(36,254)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(107,841)","(12,171,151)","(107,841)","(12,171,151)","(43,624)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","332,516","60,803,508","(1,637,000)","(282,679,345)","(1,304,484)","(221,875,837)","(795,253)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(171,287)","(66,713,751)","(171,287)","(66,713,751)","(239,117)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","960,000","21,776,496","(360)","(503,559)","959,640","21,272,936","76,247"
"","","","TOTAL","1,366,393","105,973,962","(2,194,654)","(376,779,912)","(828,261)","(270,805,952)","(970,629)"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","90","5,930","0","0","90","5,930","21"
"","","","TOTAL","90","5,930","0","0","90","5,930","21"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","253,000","16,174,670","(131,500)","(9,508,925)","121,500","6,665,745","23,891"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","15,500","1,382,515","(29,500)","(1,063,090)","(14,000)","319,425","1,144"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","221,000","3,114,215","(274,500)","(2,989,395)","(53,500)","124,820","447"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","1,360,000","153,517,085","(750,500)","(86,124,060)","609,500","67,393,025","241,552"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","275,000","27,351,740","(259,500)","(22,344,790)","15,500","5,006,950","17,946"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","211,500","1,602,940","(272,000)","(1,858,135)","(60,500)","(255,195)","(914)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","137,000","6,162,260","(133,000)","(6,271,295)","4,000","(109,035)","(390)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-FEB","818,000","27,344,955","(588,000)","(30,612,665)","230,000","(3,267,710)","(11,712)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-FEB","1,000","20,055","(500)","(9,900)","500","10,155","36"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-FEB","2,684,000","98,422,225","(3,003,500)","(99,590,135)","(319,500)","(1,167,910)","(4,186)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","0","0","(25,000)","(2,762,250)","(25,000)","(2,762,250)","(9,900)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","5,000","325,000","0","0","5,000","325,000","1,164"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","10,000","110,200","(500)","(13,575)","9,500","96,625","346"
"OVERSEAS PAKISTANI","S0005","Cement","OFF-MARKET","10,000","7,300,000","0","0","10,000","7,300,000","26,164"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","11,911","3,649,890","0","0","11,911","3,649,890","13,082"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","209,000","1,828,750","0","0","209,000","1,828,750","6,554"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","611,719","21,652,089","(562,594)","(17,374,487)","49,125","4,277,602","15,331"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","223,894","21,675,524","(241,903)","(28,162,897)","(18,009)","(6,487,372)","(23,252)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,367,501","16,876,994","(871,285)","(14,440,526)","496,216","2,436,468","8,732"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","1,207,590","144,123,837","(1,152,567)","(152,989,920)","55,023","(8,866,083)","(31,778)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","1,700,124","67,096,149","(1,119,179)","(50,522,344)","580,945","16,573,804","59,404"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,037,834","31,771,290","(974,305)","(29,009,527)","63,529","2,761,763","9,898"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","1,292,840","41,582,404","(984,369)","(35,353,328)","308,471","6,229,076","22,326"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","4,575,550","48,441,433","(5,063,659)","(43,845,974)","(488,109)","4,595,458","16,471"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","102,370","5,279,901","(138,540)","(3,032,073)","(36,170)","2,247,828","8,056"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","8,563,262","205,702,206","(6,600,665)","(169,820,535)","1,962,597","35,881,671","128,608"
"","","","TOTAL","26,904,595","952,508,327","(23,177,066)","(807,699,826)","3,727,529","144,808,500","519,020"
" ","---","---","GRAND-TOTAL","28,271,078","1,058,488,224","(25,371,720)","(1,184,479,746)","2,899,358","(125,991,522)","(451,582)"
