"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(65,000)","(4,896,798)","(65,000)","(4,896,798)","(17,551)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(40,000)","(5,228,156)","(40,000)","(5,228,156)","(18,738)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","1,502,053","246,292,624","0","0","1,502,053","246,292,624","882,769"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","1,000","101,768","(4,604)","(10,207,892)","(3,604)","(10,106,124)","(36,222)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","90,445","13,000,725","0","0","90,445","13,000,725","46,597"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(139,262)","(15,375,277)","(139,262)","(15,375,277)","(55,108)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","549,058","101,761,696","(242,178)","(43,991,160)","306,880","57,770,535","207,062"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","35,000","13,116,868","(54,172)","(20,273,471)","(19,172)","(7,156,603)","(25,650)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(35,071)","(2,407,812)","(35,071)","(2,407,812)","(8,630)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","736,910","15,955,770","(284,566)","(14,065,735)","452,344","1,890,034","6,774"
"","","","TOTAL","2,914,466","390,229,451","(864,853)","(116,446,301)","2,049,613","273,783,148","981,303"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-FEB","0","0","(1,000)","(707,000)","(1,000)","(707,000)","(2,534)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-FEB","0","0","(1,000)","(94,100)","(1,000)","(94,100)","(337)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","2,000","260,440","(2,000)","(263,520)","0","(3,080)","(11)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","32,000","4,517,225","0","0","32,000","4,517,225","16,190"
"","","","TOTAL","34,000","4,777,665","(4,000)","(1,064,620)","30,000","3,713,045","13,308"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","85,000","4,821,845","(432,500)","(18,644,285)","(347,500)","(13,822,440)","(49,542)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","123,000","14,694,795","(258,000)","(32,314,545)","(135,000)","(17,619,750)","(63,153)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","174,500","2,917,400","(117,500)","(1,826,525)","57,000","1,090,875","3,909"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","1,066,000","114,294,725","(943,000)","(101,677,750)","123,000","12,616,975","45,222"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","222,000","22,105,500","(183,500)","(16,780,050)","38,500","5,325,450","19,087"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","233,500","1,472,755","(229,500)","(2,442,635)","4,000","(969,880)","(3,476)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","221,000","1,504,890","(45,000)","(294,990)","176,000","1,209,900","4,336"
