"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","15,000","269,285","(400,000)","(45,075,110)","(385,000)","(44,805,825)","(161,753)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","804,380","100,423,911","(29,405)","(3,993,722)","774,975","96,430,189","348,123"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","10,800","3,498,500","0","0","10,800","3,498,500","12,629"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","2,729,538","332,404,166","(67,400)","(29,281,816)","2,662,138","303,122,349","1,094,304"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","1","397","(13,697)","(1,153,073)","(13,696)","(1,152,675)","(4,161)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","28,000","2,021,643","0","0","28,000","2,021,643","7,298"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","493,110","63,726,895","0","0","493,110","63,726,895","230,060"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","74,774","28,985,984","(142,616)","(55,404,656)","(67,842)","(26,418,671)","(95,374)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(11,633)","(850,634)","(11,633)","(850,634)","(3,070)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","1,662,179","53,915,869","(72,000)","(2,279,290)","1,590,179","51,636,579","186,413"
"","","","TOTAL","5,817,782","585,246,650","(736,751)","(138,038,301)","5,081,031","447,208,350","1,614,469"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","REGULAR","0","0","(5,000)","(48,281)","(5,000)","(48,281)","(174)"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","22,500","138,000","(5,000)","(254,450)","17,500","(116,450)","(420)"
"FOREIGN INDIVIDUAL","S0029","Textile Composite","REGULAR","3,000","205,500","(3,000)","(206,940)","0","(1,440)","(5)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","500","162,000","0","0","500","162,000","584"
"","","","TOTAL","26,000","505,500","(13,000)","(509,671)","13,000","(4,171)","(15)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","362,000","9,247,710","(138,000)","(7,135,630)","224,000","2,112,080","7,624"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","56,000","5,722,025","(66,500)","(4,114,300)","(10,500)","1,607,725","5,804"
