"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0007","Fertilizer","OFF-MARKET","0","0","(250,000)","(47,375,000)","(250,000)","(47,375,000)","(170,413)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","0","0","(100,000)","(63,012,500)","(100,000)","(63,012,500)","(226,663)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","8,973,700","1,614,482,650","(3,973,700)","(715,420,150)","5,000,000","899,062,500","3,234,037"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","435,328","389,853,693","(634,000)","(569,576,160)","(198,672)","(179,722,466)","(646,483)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","37,031","8,550,120","(1,319,596)","(163,410,787)","(1,282,565)","(154,860,666)","(557,052)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(2,620)","(17,821,947)","(2,620)","(17,821,947)","(64,107)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","745,445","111,293,976","(900,001)","(225,278,073)","(154,556)","(113,984,096)","(410,014)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","6,093","1,022,934","(419,249)","(63,564,069)","(413,156)","(62,541,135)","(224,968)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","15,518","1,928,561","(404,241)","(22,405,243)","(388,723)","(20,476,681)","(73,657)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","4,998,105","569,897,922","(5,352,633)","(755,147,445)","(354,528)","(185,249,523)","(666,365)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","555,838","75,021,529","0","0","555,838","75,021,529","269,861"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(6)","(389)","(6)","(389)","(1)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","3,411","3,856,404","(130,957)","(23,932,544)","(127,546)","(20,076,140)","(72,216)"
"","","","TOTAL","15,770,469","2,775,907,789","(13,487,003)","(2,666,944,307)","2,283,466","108,963,486","391,959"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-OCT","2,500","129,375","(2,500)","(118,775)","0","10,600","38"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","5,000","139,050","(5,000)","(140,450)","0","(1,400)","(5)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","48,800","9,360,070","(4,795)","(1,086,016)","44,005","8,274,054","29,762"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","100","42,199","0","0","100","42,199","151"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","1,000","124,100","(1,000)","(124,192)","0","(92)","0"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","3,718","1,617,330","(2,000)","(12,575)","1,718","1,604,755","5,772"
"","","","TOTAL","61,118","11,412,124","(15,295)","(1,482,008)","45,823","9,930,116","35,718"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-OCT","516,500","13,595,325","(483,000)","(21,298,295)","33,500","(7,702,970)","(27,708)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-OCT","275,500","25,033,190","(239,000)","(15,133,215)","36,500","9,899,975","35,611"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","134,500","3,704,740","(151,000)","(5,253,530)","(16,500)","(1,548,790)","(5,571)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-OCT","212,000","30,428,100","(730,000)","(105,239,470)","(518,000)","(74,811,370)","(269,105)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-OCT","29,500","4,563,220","(14,500)","(968,855)","15,000","3,594,365","12,929"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-OCT","105,000","10,683,350","(693,000)","(30,022,260)","(588,000)","(19,338,910)","(69,564)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-OCT","6,000","499,960","(52,000)","(3,067,130)","(46,000)","(2,567,170)","(9,234)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-OCT","344,500","26,828,765","(3,430,500)","(36,316,220)","(3,086,000)","(9,487,455)","(34,127)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-OCT","98,000","4,787,165","(19,000)","(1,010,540)","79,000","3,776,625","13,584"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-OCT","1,377,000","43,842,555","(2,056,500)","(50,551,000)","(679,500)","(6,708,445)","(24,131)"
"OVERSEAS PAKISTANI","S0005","Cement","OFF-MARKET","3,500","53,690","0","0","3,500","53,690","193"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","0","0","(7,500,000)","(1,014,375,000)","(7,500,000)","(1,014,375,000)","(3,648,830)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","1,000","18,000","0","0","1,000","18,000","64"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","1,553,531","70,596,662","(2,668,649)","(103,818,115)","(1,115,118)","(33,221,453)","(119,501)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","917,278","134,929,594","(1,331,152)","(111,252,193)","(413,874)","23,677,401","85,170"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,264,753","28,335,645","(639,070)","(21,346,371)","625,683","6,989,273","25,141"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","433,821","142,019,459","(565,428)","(104,681,430)","(131,607)","37,338,028","134,309"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","453,156","21,356,172","(340,059)","(34,493,085)","113,097","(13,136,912)","(47,255)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,102,729","57,390,022","(720,638)","(35,541,719)","382,091","21,848,303","78,591"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","1,626,789","112,954,926","(483,838)","(38,279,396)","1,142,951","74,675,529","268,617"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","2,091,509","67,068,856","(5,549,169)","(62,453,974)","(3,457,660)","4,614,882","16,600"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","551,173","17,428,780","(707,260)","(26,509,871)","(156,087)","(9,081,091)","(32,665)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","5,793,257","204,449,590","(5,278,236)","(183,746,653)","515,021","20,702,936","74,470"
"","","","TOTAL","18,890,996","1,020,567,766","(33,651,999)","(2,005,358,322)","(14,761,003)","(984,790,559)","(3,542,412)"
" ","---","---","GRAND-TOTAL","34,722,583","3,807,887,688","(47,154,297)","(4,673,784,647)","(12,431,714)","(865,896,958)","(3,114,737)"
