"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(486,500)","(17,722,112)","(486,500)","(17,722,112)","(63,748)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(4,155)","(1,375,118)","(4,155)","(1,375,118)","(4,946)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(1,715)","(2,023,700)","(1,715)","(2,023,700)","(7,279)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","245,000","31,777,935","0","0","245,000","31,777,935","114,309"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(159,000)","(682,733)","(159,000)","(682,733)","(2,455)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","159,228","32,650,431","(93,322)","(23,887,942)","65,906","8,762,488","31,519"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","86,690","37,713,365","(1,800)","(791,658)","84,890","36,921,707","132,811"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(5,799)","(376,203)","(5,799)","(376,203)","(1,353)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","1,034,944","31,211,399","(135,633)","(4,653,443)","899,311","26,557,956","95,532"
"","","","TOTAL","1,525,862","133,353,130","(887,924)","(51,512,909)","637,938","81,840,220","294,390"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-AUG","1,000","166,110","0","0","1,000","166,110","597"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JUL","0","0","(1,000)","(163,150)","(1,000)","(163,150)","(586)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-JUL","0","0","(1,500)","(653,000)","(1,500)","(653,000)","(2,348)"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","180,000","26,837,129","0","0","180,000","26,837,129","96,536"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","100,000","27,758,384","(52,500)","(55,391,075)","47,500","(27,632,691)","(99,398)"
"","","","TOTAL","281,000","54,761,623","(55,000)","(56,207,225)","226,000","(1,445,602)","(5,199)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-AUG","1,230,000","33,283,040","(304,500)","(21,098,910)","925,500","12,184,130","43,827"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-AUG","79,500","4,140,165","(32,000)","(1,680,555)","47,500","2,459,610","8,847"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-AUG","1,428,500","26,886,615","(404,000)","(12,913,430)","1,024,500","13,973,185","50,263"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-AUG","94,500","12,265,755","(16,000)","(1,929,120)","78,500","10,336,635","37,182"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-AUG","154,000","16,050,820","(69,500)","(7,046,660)","84,500","9,004,160","32,389"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-AUG","1,477,000","36,105,025","(20,000)","(2,442,840)","1,457,000","33,662,185","121,086"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-AUG","328,000","35,038,565","(81,000)","(2,931,240)","247,000","32,107,325","115,493"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-AUG","1,053,500","56,630,840","(407,000)","(36,996,425)","646,500","19,634,415","70,627"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-AUG","229,500","12,705,915","(20,000)","(1,003,490)","209,500","11,702,425","42,095"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-AUG","9,528,000","220,339,860","(1,062,000)","(52,473,330)","8,466,000","167,866,530","603,836"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JUL","398,500","26,454,530","(1,979,500)","(50,635,845)","(1,581,000)","(24,181,315)","(86,983)"
