"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","OFF-MARKET","849,000","169,800,000","0","0","849,000","169,800,000","608,602"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","3,900,000","374,400,000","(3,900,000)","(374,400,000)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(606,302)","(18,602,172)","(606,302)","(18,602,172)","(66,674)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","228,553","41,322,358","(391,790)","(49,415,436)","(163,237)","(8,093,078)","(29,007)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(5,244)","(6,004,380)","(5,244)","(6,004,380)","(21,521)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(96,640)","(6,402,785)","(96,640)","(6,402,785)","(22,949)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(529,446)","(15,549,249)","(529,446)","(15,549,249)","(55,732)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","336,446","80,914,510","(72,431)","(6,200,071)","264,015","74,714,438","267,793"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","30,000","12,614,656","0","0","30,000","12,614,656","45,213"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(40,619)","(1,700,915)","(40,619)","(1,700,915)","(6,096)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","329,492","19,604,268","(1,730,362)","(180,712,422)","(1,400,870)","(161,108,153)","(577,448)"
"","","","TOTAL","5,673,491","698,655,792","(7,372,834)","(658,987,430)","(1,699,343)","39,668,362","142,181"
