"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","25,789","19,496,411","0","0","25,789","19,496,411","69,879"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(2,619)","(924,213)","(2,619)","(924,213)","(3,312)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(44,865)","(3,586,392)","(44,865)","(3,586,392)","(12,854)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(5,269)","(610,372)","(5,269)","(610,372)","(2,187)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","3,052,543","604,656,361","(8,117)","(1,575,772)","3,044,426","603,080,588","2,161,579"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","12,036","7,367,530","(63,470)","(23,961,613)","(51,434)","(16,594,082)","(59,476)"
"","","","TOTAL","3,090,368","631,520,302","(124,340)","(30,658,362)","2,966,028","600,861,940","2,153,629"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","0","0","(1,250)","(157,500)","(1,250)","(157,500)","(564)"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","9,000","619,116","(4,500)","(520,840)","4,500","98,276","352"
"","","","TOTAL","9,000","619,116","(5,750)","(678,340)","3,250","(59,224)","(212)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","234,000","8,341,835","(228,500)","(19,601,465)","5,500","(11,259,630)","(40,357)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","20,500","7,359,390","(3,000)","(1,078,105)","17,500","6,281,285","22,513"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","679,000","12,446,555","(771,000)","(17,183,440)","(92,000)","(4,736,885)","(16,978)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","480,500","59,278,640","(383,000)","(48,491,570)","97,500","10,787,070","38,663"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","179,000","24,180,610","(104,500)","(13,417,675)","74,500","10,762,935","38,576"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","3,258,500","19,559,840","(327,500)","(1,779,360)","2,931,000","17,780,480","63,729"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","361,000","35,921,160","(194,000)","(1,517,170)","167,000","34,403,990","123,311"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","1,571,000","55,883,410","(1,423,000)","(63,812,470)","148,000","(7,929,060)","(28,419)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","1,000","46,910","(10,500)","(92,500)","(9,500)","(45,590)","(163)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","2,074,000","68,820,540","(2,020,500)","(56,408,435)","53,500","12,412,105","44,487"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","OFF-MARKET","6,499","780,659","(6,499)","(779,035)","0","1,624","5"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","651,500","3,841,375","0","0","651,500","3,841,375","13,768"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","771,678","51,183,244","(6,404,931)","(141,232,812)","(5,633,253)","(90,049,568)","(322,758)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","1,066,171","158,882,990","(233,329)","(30,144,400)","832,842","128,738,589","461,428"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","3,467,198","63,017,480","(1,556,757)","(28,090,651)","1,910,441","34,926,829","125,185"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","1,331,196","175,185,110","(2,095,965)","(273,384,790)","(764,769)","(98,199,680)","(351,970)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","1,355,901","65,949,399","(610,750)","(54,168,577)","745,151","11,780,822","42,225"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","2,358,546","35,390,668","(1,888,991)","(61,129,427)","469,555","(25,738,758)","(92,253)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","2,484,993","192,234,080","(1,608,033)","(125,936,037)","876,960","66,298,043","237,627"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","3,199,760","69,985,742","(7,594,682)","(123,533,325)","(4,394,922)","(53,547,583)","(191,926)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","124,352","4,425,130","(150,810)","(2,968,142)","(26,458)","1,456,987","5,222"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","6,924,244","203,402,338","(7,787,634)","(176,888,009)","(863,390)","26,514,329","95,033"
"","","","TOTAL","32,600,538","1,316,117,105","(35,403,881)","(1,241,637,395)","(2,803,343)","74,479,709","266,948"
" ","---","---","GRAND-TOTAL","35,699,906","1,948,256,530","(35,533,971)","(1,272,974,104)","165,935","675,282,425","2,420,367"
