"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-SEP","10,000","1,415,000","(10,000)","(1,415,000)","0","0","0"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","0","0","(4,000,000)","(564,500,000)","(4,000,000)","(564,500,000)","(2,030,575)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","7,500","6,626,627","(174,311)","(81,070,535)","(166,811)","(74,443,908)","(267,783)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","28,810","6,434,215","(1,276,969)","(292,778,826)","(1,248,159)","(286,344,610)","(1,030,016)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","23,542","3,964,908","(1,822,952)","(250,758,712)","(1,799,410)","(246,793,804)","(887,747)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","6,093","1,003,981","(521,816)","(62,317,193)","(515,723)","(61,313,212)","(220,551)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","489,655","63,309,173","(2,115,523)","(244,884,944)","(1,625,868)","(181,575,771)","(653,150)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,845,325","428,378,148","(1,326,807)","(172,547,628)","518,518","255,830,519","920,253"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","2,127,273","871,740,086","(867,860)","(213,173,353)","1,259,413","658,566,732","2,368,945"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","2,263","1,905,119","(181,091)","(47,554,205)","(178,828)","(45,649,085)","(164,205)"
"","","","TOTAL","4,540,461","1,384,777,257","(12,297,329)","(1,931,000,396)","(7,756,868)","(546,223,139)","(1,964,829)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","2,000","85,400","0","0","2,000","85,400","307"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-OCT","15,500","1,815,275","0","0","15,500","1,815,275","6,529"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-SEP","0","0","(2,000)","(84,170)","(2,000)","(84,170)","(302)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-SEP","0","0","(13,500)","(1,754,700)","(13,500)","(1,754,700)","(6,311)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","1,000","217,770","(975)","(216,450)","25","1,320","4"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","REGULAR","10","1,275","0","0","10","1,275","4"
"","","","TOTAL","18,510","2,119,720","(16,475)","(2,055,320)","2,035","64,400","231"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-OCT","1,382,500","28,739,575","(933,000)","(44,700,575)","449,500","(15,961,000)","(57,413)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-OCT","6,000","700,780","(3,500)","(746,900)","2,500","(46,120)","(165)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","692,000","16,843,765","(35,500)","(1,054,730)","656,500","15,789,035","56,795"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-OCT","859,500","119,441,555","(49,500)","(6,925,725)","810,000","112,515,830","404,733"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-OCT","11,000","1,298,435","(6,000)","(493,050)","5,000","805,385","2,897"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-OCT","339,000","41,173,285","(82,500)","(9,545,195)","256,500","31,628,090","113,770"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-OCT","190,000","11,266,390","(153,000)","(9,092,155)","37,000","2,174,235","7,820"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-OCT","1,822,500","57,834,545","(687,000)","(33,458,660)","1,135,500","24,375,885","87,683"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-OCT","200,000","11,057,420","(1,000)","(18,580)","199,000","11,038,840","39,708"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-OCT","2,251,000","84,797,055","(2,096,500)","(85,436,185)","154,500","(639,130)","(2,299)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-SEP","1,059,000","48,435,110","(2,177,000)","(53,908,075)","(1,118,000)","(5,472,965)","(19,686)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-SEP","16,500","1,553,105","(14,500)","(868,515)","2,000","684,590","2,462"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-SEP","21,000","393,000","(607,500)","(11,597,550)","(586,500)","(11,204,550)","(40,304)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-SEP","223,000","31,142,515","(963,500)","(135,096,545)","(740,500)","(103,954,030)","(373,935)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-SEP","34,500","2,961,270","(9,500)","(986,460)","25,000","1,974,810","7,103"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-SEP","58,500","6,220,590","(386,500)","(44,630,790)","(328,000)","(38,410,200)","(138,166)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-SEP","41,000","2,469,805","(509,500)","(58,456,000)","(468,500)","(55,986,195)","(201,389)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-SEP","539,500","42,872,215","(2,009,500)","(64,523,985)","(1,470,000)","(21,651,770)","(77,884)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-SEP","500","9,180","(175,000)","(10,687,235)","(174,500)","(10,678,055)","(38,410)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-SEP","3,374,000","107,134,265","(4,861,500)","(102,500,830)","(1,487,500)","4,633,435","16,667"
"OVERSEAS PAKISTANI","S0029","Textile Composite","OFF-MARKET","20,000","1,280,000","0","0","20,000","1,280,000","4,604"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","1,082,433","42,202,982","(1,592,812)","(77,324,209)","(510,379)","(35,121,226)","(126,335)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","465,773","51,173,305","(556,270)","(115,584,385)","(90,497)","(64,411,080)","(231,694)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","883,485","30,036,601","(1,390,915)","(86,881,206)","(507,430)","(56,844,604)","(204,476)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","486,959","82,468,197","(1,055,066)","(152,659,533)","(568,107)","(70,191,336)","(252,486)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","359,119","15,206,709","(886,796)","(13,710,650)","(527,677)","1,496,059","5,381"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,922,967","190,150,042","(966,036)","(74,673,327)","956,931","115,476,714","415,383"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","468,607","16,609,552","(1,003,238)","(41,863,446)","(534,631)","(25,253,894)","(90,841)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","3,326,409","75,594,562","(1,615,351)","(71,209,900)","1,711,058","4,384,661","15,772"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","392,525","5,745,952","(731,546)","(5,958,097)","(339,021)","(212,145)","(763)"
