"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","0","0","(1,437,480)","(87,916,276)","(1,437,480)","(87,916,276)","(316,245)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(7,000)","(5,979,750)","(7,000)","(5,979,750)","(21,509)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","418,993","151,986,153","0","0","418,993","151,986,153","546,712"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","2,595","1,159,729","(295,940)","(40,181,769)","(293,345)","(39,022,040)","(140,367)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(85,426)","(5,796,416)","(85,426)","(5,796,416)","(20,850)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","353,920","12,195,360","(1,850,500)","(249,787,104)","(1,496,580)","(237,591,743)","(854,646)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","254,100","43,284,928","(228,437)","(48,666,670)","25,663","(5,381,741)","(19,358)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","452,422","10,307,686","(60,000)","(4,095,085)","392,422","6,212,601","22,347"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","962","579,711","(19,637)","(13,037,885)","(18,675)","(12,458,174)","(44,813)"
"","","","TOTAL","1,482,992","219,513,567","(3,984,420)","(455,460,955)","(2,501,428)","(235,947,386)","(848,729)"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","9,800","479,300","(4,800)","(386,400)","5,000","92,900","334"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","35,000","394,650","(10,000)","(265,900)","25,000","128,750","463"
"","","","TOTAL","44,800","873,950","(14,800)","(652,300)","30,000","221,650","797"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAY","769,000","27,445,735","(879,500)","(44,191,300)","(110,500)","(16,745,565)","(60,235)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAY","498,500","26,866,405","(505,000)","(25,733,785)","(6,500)","1,132,620","4,074"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAY","1,324,000","24,010,865","(462,000)","(11,236,865)","862,000","12,774,000","45,949"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAY","213,500","27,479,215","(39,000)","(4,896,690)","174,500","22,582,525","81,232"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAY","25,000","2,322,945","(85,500)","(4,541,460)","(60,500)","(2,218,515)","(7,980)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAY","292,000","8,244,730","(231,500)","(11,294,190)","60,500","(3,049,460)","(10,969)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAY","1,323,000","54,593,065","(1,495,000)","(57,759,910)","(172,000)","(3,166,845)","(11,391)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAY","1,414,000","71,681,995","(1,552,000)","(94,584,970)","(138,000)","(22,902,975)","(82,384)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAY","124,000","7,076,440","(122,000)","(3,080,575)","2,000","3,995,865","14,373"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAY","2,762,500","139,809,285","(2,682,500)","(126,165,950)","80,000","13,643,335","49,076"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","OFF-MARKET","0","0","(111,200)","(22,017,600)","(111,200)","(22,017,600)","(79,200)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","1,437,480","87,916,276","0","0","1,437,480","87,916,276","316,245"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","3,535,935","150,773,435","(1,677,943)","(85,523,242)","1,857,992","65,250,192","234,712"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","3,070,990","279,173,493","(3,163,686)","(191,581,033)","(92,696)","87,592,460","315,080"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","2,163,485","59,699,904","(2,035,658)","(54,252,996)","127,827","5,446,908","19,593"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","1,045,584","140,511,761","(673,627)","(89,422,658)","371,957","51,089,102","183,773"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","4,877,243","56,833,719","(3,517,721)","(47,845,894)","1,359,522","8,987,825","32,330"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","3,804,963","151,800,670","(4,776,146)","(201,465,410)","(971,183)","(49,664,739)","(178,650)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","2,570,027","196,985,320","(1,473,403)","(45,307,019)","1,096,624","151,678,301","545,605"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","7,172,518","216,172,419","(6,586,349)","(252,886,186)","586,169","(36,713,766)","(132,063)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","510,669","19,092,917","(355,886)","(9,814,407)","154,783","9,278,510","33,375"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","13,931,332","457,018,968","(16,548,875)","(492,142,217)","(2,617,543)","(35,123,248)","(126,342)"
"","","","TOTAL","52,865,726","2,205,509,562","(48,974,494)","(1,875,744,357)","3,891,232","329,765,206","1,186,203"
" ","---","---","GRAND-TOTAL","54,393,518","2,425,897,089","(52,973,714)","(2,331,857,619)","1,419,804","94,039,469","338,271"
