"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(456,172)","(191,198,629)","(456,172)","(191,198,629)","(682,852)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","150,000","48,868,587","(1,127,057)","(146,757,143)","(977,057)","(97,888,555)","(349,601)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(1,025,000)","(23,429,706)","(1,025,000)","(23,429,706)","(83,677)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","935,919","128,643,495","(734,462)","(250,784,198)","201,457","(122,140,703)","(436,216)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(5,500)","(815,145)","(5,500)","(815,145)","(2,911)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","320,000","37,865,340","(328,011)","(38,760,807)","(8,011)","(895,466)","(3,198)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","501,103","58,182,903","(2,321,740)","(326,857,774)","(1,820,637)","(268,674,871)","(959,553)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(225,184)","(92,273,172)","(225,184)","(92,273,172)","(329,547)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(676,575)","(51,283,403)","(676,575)","(51,283,403)","(183,155)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","12,190","2,417,643","(64,921)","(35,556,019)","(52,731)","(33,138,375)","(118,351)"
"","","","TOTAL","1,919,212","275,977,968","(6,964,622)","(1,157,715,996)","(5,045,410)","(881,738,025)","(3,149,061)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-FEB","9,544,000","755,166,825","0","0","9,544,000","755,166,825","2,697,024"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-JAN","0","0","(9,544,000)","(741,484,235)","(9,544,000)","(741,484,235)","(2,648,157)"
"FOREIGN INDIVIDUAL","S0029","Textile Composite","REGULAR","694","49,350","(694)","(49,544)","0","(194)","0"
"","","","TOTAL","9,544,694","755,216,175","(9,544,694)","(741,533,779)","0","13,682,396","48,867"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","1,141,500","76,297,715","(173,500)","(12,429,600)","968,000","63,868,115","228,100"
