"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0029","Textile Composite","OFF-MARKET","0","0","(1,000)","(46,750)","(1,000)","(46,750)","(168)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(464,500)","(22,009,356)","(464,500)","(22,009,356)","(79,170)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","1,300,598","67,445,505","(611,624)","(33,499,310)","688,974","33,946,195","122,108"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(11,389)","(13,455,625)","(11,389)","(13,455,625)","(48,401)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","1,301,856","179,190,095","(170,200)","(20,597,809)","1,131,656","158,592,286","570,475"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(27,792)","(4,073,610)","(27,792)","(4,073,610)","(14,653)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","377,372","14,925,514","(128,468)","(20,906,398)","248,904","(5,980,884)","(21,513)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,433,497","138,479,308","(1,160,639)","(221,937,520)","272,858","(83,458,212)","(300,209)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","3,170,921","331,542,297","0","0","3,170,921","331,542,297","1,192,598"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","259,609","20,559,467","(81,148)","(6,346,036)","178,461","14,213,430","51,127"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","169,553","245,882,515","(749,625)","(65,442,121)","(580,072)","180,440,394","649,066"
"","","","TOTAL","8,013,406","998,024,701","(3,406,385)","(408,314,535)","4,607,021","589,710,165","2,121,260"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","11,815","277,404","(1,715)","(39,599)","10,100","237,805","855"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","REGULAR","0","0","(1,000)","(193,500)","(1,000)","(193,500)","(696)"
"","","","TOTAL","11,815","277,404","(2,715)","(233,099)","9,100","44,305","159"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-AUG","10,000","403,500","(1,000)","(40,900)","9,000","362,600","1,304"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-AUG","10,000","551,500","0","0","10,000","551,500","1,983"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-AUG","25,500","1,763,735","(2,000)","(138,340)","23,500","1,625,395","5,846"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-AUG","7,000","140,190","(28,000)","(217,725)","(21,000)","(77,535)","(278)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JUL","98,000","4,634,765","(86,000)","(4,486,335)","12,000","148,430","533"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-JUL","126,500","5,392,980","(183,000)","(10,119,525)","(56,500)","(4,726,545)","(17,001)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-JUL","423,500","14,737,965","(488,500)","(14,618,975)","(65,000)","118,990","428"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-JUL","50,500","6,663,720","(146,500)","(19,537,930)","(96,000)","(12,874,210)","(46,310)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JUL","41,000","3,001,790","(143,500)","(20,549,960)","(102,500)","(17,548,170)","(63,122)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-JUL","111,000","5,347,100","(302,000)","(10,166,690)","(191,000)","(4,819,590)","(17,336)"
