"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","2,015,220","2,677,239,922","(2,015,220)","(2,677,239,922)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","22,718","17,440,455","0","0","22,718","17,440,455","62,735"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(155,000)","(22,897,625)","(155,000)","(22,897,625)","(82,365)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","142,100","15,169,108","0","0","142,100","15,169,108","54,565"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(242,690)","(15,409,764)","(242,690)","(15,409,764)","(55,430)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","23,345","635,928","(116,000)","(3,158,002)","(92,655)","(2,522,074)","(9,072)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","2,980,057","504,507,144","(3,258,046)","(618,186,371)","(277,989)","(113,679,226)","(408,918)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(248,000)","(96,851,541)","(248,000)","(96,851,541)","(348,386)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(193,209)","(12,939,606)","(193,209)","(12,939,606)","(46,545)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","466,455","48,239,293","(663,144)","(19,155,734)","(196,689)","29,083,559","104,617"
"","","","TOTAL","5,649,895","3,263,231,850","(6,891,309)","(3,465,838,565)","(1,241,414)","(202,606,714)","(728,799)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","10,000","141,825","(10,000)","(144,870)","0","(3,045)","(10)"
"","","","TOTAL","10,000","141,825","(10,000)","(144,870)","0","(3,045)","(10)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-APR","200,500","14,631,190","(177,500)","(8,302,945)","23,000","6,328,245","22,763"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-APR","350,000","9,924,995","(94,000)","(2,665,630)","256,000","7,259,365","26,112"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-APR","6,367,500","123,381,880","(230,500)","(6,036,425)","6,137,000","117,345,455","422,105"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-APR","198,000","23,336,195","(89,000)","(10,377,665)","109,000","12,958,530","46,613"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-APR","192,000","11,327,635","(44,500)","(6,130,190)","147,500","5,197,445","18,695"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-APR","919,500","4,816,720","(27,000)","(2,020,785)","892,500","2,795,935","10,057"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-APR","228,500","7,048,070","(5,500)","(185,520)","223,000","6,862,550","24,685"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-APR","3,277,000","151,078,780","(1,156,000)","(49,695,850)","2,121,000","101,382,930","364,686"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-APR","100,000","2,059,995","(22,000)","(1,022,105)","78,000","1,037,890","3,733"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-APR","6,865,500","116,893,215","(1,947,000)","(54,052,505)","4,918,500","62,840,710","226,045"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","207,000","7,586,640","(484,500)","(15,310,915)","(277,500)","(7,724,275)","(27,785)"
