"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","0","0","(100)","(158,725)","(100)","(158,725)","(575)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","76,172","57,817,209","(40,916)","(1,002,004)","35,256","56,815,204","205,852"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","19,300","19,671,440","0","0","19,300","19,671,440","71,273"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","500","78,644","(11,169)","(701,632)","(10,669)","(622,987)","(2,257)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(644)","(75,422)","(644)","(75,422)","(273)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","4,426,942","285,971,129","(373,341)","(41,285,733)","4,053,601","244,685,395","886,541"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","724,633","12,058,617","0","0","724,633","12,058,617","43,690"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(66,058)","(4,281,841)","(66,058)","(4,281,841)","(15,513)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","3,749","2,278,227","(139,854)","(16,032,678)","(136,105)","(13,754,451)","(49,834)"
"","","","TOTAL","5,251,296","377,875,266","(632,082)","(63,538,035)","4,619,214","314,337,230","1,138,904"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-APR","500","17,600","0","0","500","17,600","63"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-APR","15,000","1,870,500","0","0","15,000","1,870,500","6,777"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-APR","5,000","805,000","0","0","5,000","805,000","2,916"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-APR","5,500","1,094,500","0","0","5,500","1,094,500","3,965"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-APR","50,000","906,000","(59,000)","(941,550)","(9,000)","(35,550)","(128)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-APR","75,500","2,873,855","(2,000)","(9,800)","73,500","2,864,055","10,377"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","123,500","9,004,820","(36,500)","(1,501,655)","87,000","7,503,165","27,185"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","2,000","687,000","(1,000)","(340,000)","1,000","347,000","1,257"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","303,000","7,119,215","(253,500)","(5,263,130)","49,500","1,856,085","6,724"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","108,000","12,971,245","(30,000)","(3,632,405)","78,000","9,338,840","33,836"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","99,500","15,717,695","(77,500)","(11,829,305)","22,000","3,888,390","14,088"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","55,000","253,000","(221,500)","(1,086,325)","(166,500)","(833,325)","(3,019)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","483,000","20,675,540","(523,500)","(2,909,420)","(40,500)","17,766,120","64,370"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","1,403,000","34,691,980","(1,512,000)","(39,000,020)","(109,000)","(4,308,040)","(15,608)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","20,500","393,550","0","0","20,500","393,550","1,425"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","2,418,500","86,987,380","(1,037,500)","(84,450,500)","1,381,000","2,536,880","9,191"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","OFF-MARKET","1,064,000","41,560,000","(150,000)","(5,925,000)","914,000","35,635,000","129,112"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","18,500","294,890","0","0","18,500","294,890","1,068"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","571,928","22,509,479","(267,118)","(11,971,149)","304,810","10,538,330","38,182"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","93,497","7,678,221","(345,985)","(38,523,415)","(252,488)","(30,845,193)","(111,757)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,422,221","28,896,169","(772,506)","(19,303,958)","649,715","9,592,211","34,754"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","820,941","100,113,846","(226,727)","(28,756,529)","594,214","71,357,316","258,541"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","326,089","14,425,283","(287,682)","(18,509,948)","38,407","(4,084,664)","(14,799)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","389,455","10,945,717","(262,962)","(12,850,853)","126,493","(1,905,135)","(6,902)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","2,182,925","44,628,441","(2,425,204)","(29,345,279)","(242,279)","15,283,161","55,373"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","5,089,669","110,039,148","(4,112,794)","(66,582,435)","976,875","43,456,712","157,451"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","153,349","5,205,880","(48,724)","(1,571,471)","104,625","3,634,409","13,168"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","8,391,181","224,921,706","(7,390,597)","(237,036,108)","1,000,584","(12,114,402)","(43,892)"
"","","","TOTAL","25,691,255","807,287,660","(20,044,299)","(621,340,255)","5,646,956","185,947,405","673,718"
" ","---","---","GRAND-TOTAL","30,942,551","1,185,162,933","(20,676,381)","(684,878,296)","10,266,170","500,284,636","1,812,625"
