"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","116,415","88,576,540","(21,500)","(379,373)","94,915","88,197,167","319,554"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","120,130","13,370,591","0","0","120,130","13,370,591","48,444"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","4,500","701,036","(90,000)","(5,709,422)","(85,500)","(5,008,386)","(18,146)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(49,431)","(5,746,011)","(49,431)","(5,746,011)","(20,818)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","394,420","68,832,688","(817,996)","(153,210,451)","(423,576)","(84,377,762)","(305,716)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","3,153,500","42,096,989","0","0","3,153,500","42,096,989","152,525"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(17,267)","(1,166,668)","(17,267)","(1,166,668)","(4,227)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","58,409","31,733,466","(288,239)","(37,241,146)","(229,830)","(5,507,680)","(19,955)"
"","","","TOTAL","3,847,374","245,311,310","(1,284,433)","(203,453,071)","2,562,941","41,858,240","151,661"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","2,000","295,550","(2,000)","(296,561)","0","(1,011)","(3)"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","2,000","220,337","0","0","2,000","220,337","798"
"","","","TOTAL","4,000","515,887","(2,000)","(296,561)","2,000","219,326","795"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-APR","17,000","417,100","0","0","17,000","417,100","1,511"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","187,500","8,452,920","(134,000)","(7,860,770)","53,500","592,150","2,145"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","2,327,500","328,738,000","0","0","2,327,500","328,738,000","1,191,079"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","277,000","4,201,810","(390,500)","(7,470,785)","(113,500)","(3,268,975)","(11,844)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","171,000","20,621,720","(267,000)","(31,848,990)","(96,000)","(11,227,270)","(40,678)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","73,500","11,529,580","(149,000)","(23,784,495)","(75,500)","(12,254,915)","(44,401)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","790,500","3,645,170","(46,500)","(215,270)","744,000","3,429,900","12,427"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","55,000","405,250","(36,500)","(1,658,390)","18,500","(1,253,140)","(4,540)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","1,313,000","68,222,830","(1,731,000)","(52,659,485)","(418,000)","15,563,345","56,388"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","23,500","618,080","(16,500)","(330,530)","7,000","287,550","1,041"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","2,235,000","145,519,675","(4,004,500)","(164,214,385)","(1,769,500)","(18,694,710)","(67,734)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","521,066","35,109,518","(421,948)","(16,322,275)","99,118","18,787,243","68,069"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","148,491","19,127,812","(2,710,305)","(356,046,114)","(2,561,814)","(336,918,301)","(1,220,718)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,262,883","23,036,565","(1,241,960)","(29,430,548)","20,923","(6,393,982)","(23,166)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","551,992","65,010,165","(496,338)","(62,926,478)","55,654","2,083,686","7,549"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","1,071,269","40,462,027","(845,622)","(22,473,251)","225,647","17,988,775","65,176"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,130,373","21,871,934","(2,597,366)","(57,655,029)","(1,466,993)","(35,783,094)","(129,648)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","746,780","22,560,631","(158,069)","(10,213,350)","588,711","12,347,280","44,736"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","8,042,176","107,617,679","(6,147,771)","(95,305,928)","1,894,405","12,311,751","44,607"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","60,123","1,911,581","(114,145)","(5,616,217)","(54,022)","(3,704,635)","(13,422)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","7,814,342","222,209,859","(8,599,829)","(277,196,947)","(785,487)","(54,987,088)","(199,228)"
"","","","TOTAL","28,819,995","1,151,289,906","(30,108,853)","(1,223,229,237)","(1,288,858)","(71,939,330)","(260,651)"
" ","---","---","GRAND-TOTAL","32,671,369","1,397,117,111","(31,395,286)","(1,426,978,877)","1,276,083","(29,861,766)","(108,194)"
