"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","REG","440,000","19,660,758","(256,000)","(17,274,903)","184,000","2,385,854","8,551"
"BANKS / DFI","S0007","Fertilizer","REG","250,000","30,904,582","(840,941)","(197,445,016)","(590,941)","(166,540,434)","(596,919)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","400,000","3,988,062","(1,499,315)","(40,070,583)","(1,099,315)","(36,082,520)","(129,328)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","580,000","76,754,837","(150,000)","(17,345,277)","430,000","59,409,560","212,937"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","100,000","11,206,864","(555,000)","(93,630,826)","(455,000)","(82,423,962)","(295,426)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","125,000","14,671,390","(175,634)","(20,684,061)","(50,634)","(6,012,671)","(21,550)"
"BANKS / DFI","S0026","Commercial Banks","REG","350,000","11,053,444","(425,500)","(78,522,548)","(75,500)","(67,469,104)","(241,824)"
"BANKS / DFI","S0028","Technology and Communication","REG","341,000","22,573,179","(100,000)","(6,420,365)","241,000","16,152,814","57,895"
"BANKS / DFI","S1111","All other Sectors","REG","1,094,456","141,925,796","(594,943)","(129,668,574)","499,513","12,257,221","43,932"
"","","","TOTAL","3,680,456","332,738,912","(4,597,333)","(601,062,153)","(916,877)","(268,323,242)","(961,732)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","487,500","27,134,810","(402,500)","(23,999,005)","85,000","3,135,805","11,239"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","475,000","53,995,190","(60,500)","(12,159,495)","414,500","41,835,695","149,948"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","2,792,500","67,602,780","(3,812,000)","(93,900,205)","(1,019,500)","(26,297,425)","(94,256)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","807,500","97,028,565","(852,500)","(102,293,890)","(45,000)","(5,265,325)","(18,872)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","229,000","31,564,330","(234,000)","(29,914,630)","(5,000)","1,649,700","5,912"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","1,402,500","9,491,075","(748,000)","(21,363,185)","654,500","(11,872,110)","(42,552)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","15,545,000","98,528,270","(30,799,000)","(173,583,420)","(15,254,000)","(75,055,150)","(269,014)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","4,298,000","102,084,475","(3,018,500)","(74,010,575)","1,279,500","28,073,900","100,623"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","9,500","582,165","(23,000)","(1,306,030)","(13,500)","(723,865)","(2,594)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","4,545,500","190,967,665","(4,395,500)","(191,791,045)","150,000","(823,380)","(2,951)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","0","0","(22)","(201)","(22)","(201)","0"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","57","458","(136)","(1,119)","(79)","(660)","(2)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","593","2,838","(345)","(5,200)","248","(2,362)","(8)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","ODL","0","0","(1)","(4)","(1)","(4)","0"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","23,119","185,115","(1,260)","(12,703)","21,859","172,412","617"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","0","0","(150,000)","(2,713,500)","(150,000)","(2,713,500)","(9,725)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","4,831","12,029,190","0","0","4,831","12,029,190","43,115"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","OMKT","26,000","1,670,500","(250,000)","(1,187,500)","(224,000)","483,000","1,731"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","0","0","(52,500)","(1,957,725)","(52,500)","(1,957,725)","(7,016)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","236,400","12,276,500","0","0","236,400","12,276,500","44,001"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","1,079,078","51,301,888","(1,158,948)","(57,497,180)","(79,870)","(6,195,292)","(22,205)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","327,858","38,214,834","(1,696,747)","(250,722,447)","(1,368,889)","(212,507,613)","(761,676)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","6,084,704","152,124,319","(4,883,817)","(117,327,838)","1,200,887","34,796,481","124,718"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","1,628,798","196,897,925","(1,652,041)","(196,325,775)","(23,243)","572,150","2,050"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","1,027,519","45,784,613","(1,777,860)","(69,287,925)","(750,341)","(23,503,311)","(84,241)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","1,691,158","40,322,318","(4,565,496)","(32,545,285)","(2,874,338)","7,777,033","27,874"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","35,673,173","287,991,192","(19,046,308)","(236,683,404)","16,626,865","51,307,788","183,898"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","6,922,553","97,544,125","(14,803,233)","(143,568,634)","(7,880,680)","(46,024,508)","(164,962)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","125,129","7,910,371","(9,324)","(568,518)","115,805","7,341,853","26,314"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","9,851,733","414,785,857","(10,377,941)","(406,882,869)","(526,208)","7,902,988","28,326"
"","","","TOTAL","95,294,703","2,038,021,368","(104,771,479)","(2,241,609,307)","(9,476,776)","(203,587,936)","(729,708)"
"COMPANIES","S0005","Cement","FUT","500","17,875","(10,000)","(1,250,785)","(9,500)","(1,232,910)","(4,419)"
