"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","0","0","(543,500)","(16,080,095)","(543,500)","(16,080,095)","(57,842)"
"BANKS / DFI","S0023","Power Generation and Distribution","FUT","0","0","(77,500)","(2,350,270)","(77,500)","(2,350,270)","(8,454)"
"BANKS / DFI","S0028","Technology and Communication","FUT","0","0","(305,000)","(3,114,230)","(305,000)","(3,114,230)","(11,202)"
"BANKS / DFI","S0005","Cement","REG","4,488,487","266,196,459","(1,148,549)","(104,642,172)","3,339,938","161,554,286","581,130"
"BANKS / DFI","S0007","Fertilizer","REG","25,000","8,799,999","(205,194)","(33,351,400)","(180,194)","(24,551,401)","(88,314)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","105,000","3,657,718","0","0","105,000","3,657,718","13,157"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","150,000","18,824,538","(1,439,447)","(228,437,887)","(1,289,447)","(209,613,349)","(754,004)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","25,000","1,786,839","(546,938)","(62,360,451)","(521,938)","(60,573,612)","(217,890)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","1,340,565","21,396,947","(622,000)","(48,221,360)","718,565","(26,824,412)","(96,490)"
"BANKS / DFI","S0026","Commercial Banks","REG","687,415","29,842,523","(907,390)","(77,308,789)","(219,975)","(47,466,265)","(170,741)"
"BANKS / DFI","S0028","Technology and Communication","REG","1,264,221","60,954,613","(174,000)","(13,458,044)","1,090,221","47,496,569","170,850"
"BANKS / DFI","S0029","Textile Composite","REG","1,150,000","41,889,226","(561,593)","(12,941,607)","588,407","28,947,619","104,128"
"BANKS / DFI","S1111","All other Sectors","REG","4,906,799","237,947,436","(331,843)","(23,531,217)","4,574,956","214,416,218","771,281"
"","","","TOTAL","14,142,487","691,296,298","(6,862,954)","(625,797,522)","7,279,533","65,498,776","235,609"
"BROKER PROPRIETARY TRADING","S0036","Debt Market","BNB","10","42,115","(20)","(85,970)","(10)","(43,855)","(157)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","3,649,500","190,962,510","(6,486,500)","(295,275,860)","(2,837,000)","(104,313,350)","(375,227)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","54,000","5,093,915","(517,500)","(21,789,095)","(463,500)","(16,695,180)","(60,054)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","1,087,500","19,879,840","(1,353,000)","(21,575,540)","(265,500)","(1,695,700)","(6,099)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","1,779,000","234,264,485","(1,139,500)","(152,928,215)","639,500","81,336,270","292,576"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","319,500","34,848,245","(405,000)","(37,503,465)","(85,500)","(2,655,220)","(9,551)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","286,500","8,471,185","(513,500)","(10,427,080)","(227,000)","(1,955,895)","(7,035)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","331,500","10,632,885","(133,000)","(2,251,800)","198,500","8,381,085","30,147"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","4,870,500","177,666,345","(9,047,000)","(127,294,840)","(4,176,500)","50,371,505","181,192"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","192,000","7,580,550","(130,000)","(4,775,595)","62,000","2,804,955","10,089"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","12,849,000","396,185,535","(14,057,000)","(483,951,895)","(1,208,000)","(87,766,360)","(315,706)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","GEM","25,000","185,000","0","0","25,000","185,000","665"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","46","966","(3)","(57)","43","908","3"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","0","0","(10)","(61)","(10)","(61)","0"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","ODL","0","0","(100)","(1,835)","(100)","(1,835)","(6)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","9","17","(902)","(10,559)","(893)","(10,542)","(37)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,203","13,476","(823)","(4,000)","380","9,476","34"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","250,000","20,000,000","0","0","250,000","20,000,000","71,942"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","400,000","17,600,000","0","0","400,000","17,600,000","63,309"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","2,003","3,336","(102,500)","(6,037,125)","(100,497)","(6,033,789)","(21,704)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","60,000","10,140,000","(1,004,500)","(14,602,795)","(944,500)","(4,462,795)","(16,053)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","12,957,580","550,683,310","(10,789,722)","(425,587,006)","2,167,858","125,096,304","449,986"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","563,030","66,736,058","(1,654,157)","(173,186,422)","(1,091,127)","(106,450,364)","(382,914)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","3,227,058","60,895,066","(2,363,718)","(51,984,197)","863,340","8,910,868","32,053"
