"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0023","Power Generation and Distribution","FUT","0","0","(40,000)","(1,234,495)","(40,000)","(1,234,495)","(4,440)"
"BANKS / DFI","S0005","Cement","REG","2,813,200","148,971,395","(1,395,428)","(99,377,349)","1,417,772","49,594,046","178,395"
"BANKS / DFI","S0007","Fertilizer","REG","110,000","31,451,433","(209,843)","(59,637,868)","(99,843)","(28,186,435)","(101,390)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","1,590,000","255,285,785","(2,319,500)","(386,035,900)","(729,500)","(130,750,115)","(470,324)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","1,253,651","219,209,483","(2,828,692)","(411,525,496)","(1,575,041)","(192,316,012)","(691,784)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","21,815,293","169,766,514","(1,800,000)","(20,716,673)","20,015,293","149,049,841","536,150"
"BANKS / DFI","S0026","Commercial Banks","REG","928,473","110,080,154","(2,232,285)","(115,157,770)","(1,303,812)","(5,077,616)","(18,264)"
"BANKS / DFI","S0028","Technology and Communication","REG","350,200","5,319,000","(51,200)","(3,143,400)","299,000","2,175,600","7,825"
"BANKS / DFI","S0029","Textile Composite","REG","200,000","13,823,315","(600,000)","(16,430,312)","(400,000)","(2,606,997)","(9,377)"
"BANKS / DFI","S1111","All other Sectors","REG","2,612,251","256,329,432","(1,940,810)","(79,239,255)","671,441","177,090,176","637,015"
"","","","TOTAL","31,673,068","1,210,236,511","(13,417,758)","(1,192,498,518)","18,255,310","17,737,993","63,806"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","1,474,500","66,326,365","(1,205,500)","(52,421,525)","269,000","13,904,840","50,017"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","138,000","23,701,855","(110,000)","(13,570,920)","28,000","10,130,935","36,442"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","1,420,500","16,868,345","(471,500)","(6,624,475)","949,000","10,243,870","36,848"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","2,463,000","393,728,200","(2,508,000)","(398,170,515)","(45,000)","(4,442,315)","(15,979)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","1,535,000","132,172,310","(1,594,500)","(133,941,130)","(59,500)","(1,768,820)","(6,362)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","2,734,500","29,018,635","(1,048,000)","(9,373,125)","1,686,500","19,645,510","70,667"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","1,975,000","40,238,265","(1,701,000)","(9,243,030)","274,000","30,995,235","111,493"
