"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S1111","All other Sectors","ODL","29","10,223","0","0","29","10,223","64"
"BANKS / DFI","S0005","Cement","OMKT","0","0","(30,540)","(305,400)","(30,540)","(305,400)","(1,932)"
"BANKS / DFI","S0005","Cement","REG","10,000","521,000","(73,100)","(11,203,967)","(63,100)","(10,682,967)","(67,613)"
"BANKS / DFI","S0007","Fertilizer","REG","35,000","9,397,500","(88,800)","(18,705,625)","(53,800)","(9,308,125)","(58,912)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(61,500)","(1,149,225)","(61,500)","(1,149,225)","(7,273)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","102,900","13,426,722","(27,200)","(3,888,078)","75,700","9,538,644","60,371"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","6,000","870,000","(800)","(130,400)","5,200","739,600","4,681"
"BANKS / DFI","S0026","Commercial Banks","REG","0","0","(841,500)","(47,370,867)","(841,500)","(47,370,867)","(299,815)"
"BANKS / DFI","S0029","Textile Composite","REG","15,600","934,620","(25,000)","(2,293,925)","(9,400)","(1,359,305)","(8,603)"
"BANKS / DFI","S1111","All other Sectors","REG","66,700","7,710,835","(45,000)","(1,607,500)","21,700","6,103,335","38,628"
"","","","TOTAL","236,229","32,870,900","(1,193,440)","(86,654,987)","(957,211)","(53,784,088)","(340,404)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","3,291,500","136,455,560","(2,945,000)","(107,620,715)","346,500","28,834,845","182,499"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","7,000","1,173,230","(18,000)","(4,322,700)","(11,000)","(3,149,470)","(19,933)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","34,000","622,020","(27,500)","(559,620)","6,500","62,400","394"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","70,500","9,895,295","(19,500)","(2,663,155)","51,000","7,232,140","45,773"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","223,000","9,379,955","(164,500)","(6,493,445)","58,500","2,886,510","18,269"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","395,500","1,975,895","(42,000)","(352,665)","353,500","1,623,230","10,273"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","207,000","6,362,320","(220,500)","(6,489,240)","(13,500)","(126,920)","(803)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","765,000","14,400,800","(707,000)","(12,180,235)","58,000","2,220,565","14,054"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","36,500","1,739,745","(46,500)","(1,766,375)","(10,000)","(26,630)","(168)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","2,160,000","65,381,580","(2,531,000)","(66,118,420)","(371,000)","(736,840)","(4,663)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","142","877","(1)","(23)","141","854","5"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","ODL","37","2,476","0","0","37","2,476","15"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","0","0","(202)","(4,029)","(202)","(4,029)","(25)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","16","67","(16)","(66)","0","1","0"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,381","27,830","(372)","(17,464)","1,009","10,367","65"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","4,997,000","49,164,430","(1,000,000)","(10,070,000)","3,997,000","39,094,430","247,433"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","3,153,000","107,445,762","(3,325,000)","(126,371,090)","(172,000)","(18,925,328)","(119,780)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","85,400","10,209,863","(109,900)","(8,179,686)","(24,500)","2,030,177","12,849"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","59,520","1,109,990","(62,500)","(853,300)","(2,980)","256,690","1,624"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","73,400","11,947,285","(158,000)","(23,467,912)","(84,600)","(11,520,627)","(72,915)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","239,100","12,607,399","(405,900)","(22,812,794)","(166,800)","(10,205,395)","(64,591)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","266,000","2,451,235","(1,386,000)","(11,253,345)","(1,120,000)","(8,802,110)","(55,709)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","684,400","26,381,355","(474,200)","(26,592,300)","210,200","(210,945)","(1,335)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","1,148,500","20,102,665","(1,381,000)","(23,541,280)","(232,500)","(3,438,615)","(21,763)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","377,500","6,336,815","(91,500)","(3,522,881)","286,000","2,813,934","17,809"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","4,219,360","89,347,000","(3,574,660)","(85,672,924)","644,700","3,674,076","23,253"
"","","","TOTAL","22,494,756","584,521,450","(18,690,751)","(550,925,664)","3,804,005","33,595,785","212,630"
"COMPANIES","S0005","Cement","FUT","716,500","24,115,700","(655,000)","(27,288,365)","61,500","(3,172,665)","(20,080)"
"COMPANIES","S0008","Food and Personal Care Products","FUT","38,500","500,710","(47,500)","(624,030)","(9,000)","(123,320)","(780)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","0","0","(10,000)","(603,460)","(10,000)","(603,460)","(3,819)"
"COMPANIES","S0026","Commercial Banks","FUT","0","0","(6,000)","(222,000)","(6,000)","(222,000)","(1,405)"
"COMPANIES","S0028","Technology and Communication","FUT","160,000","2,597,115","(308,500)","(5,047,040)","(148,500)","(2,449,925)","(15,505)"
"COMPANIES","S1111","All other Sectors","FUT","493,500","15,046,180","(400,500)","(16,658,940)","93,000","(1,612,760)","(10,207)"
"COMPANIES","S0029","Textile Composite","ODL","99","15,840","0","0","99","15,840","100"
"COMPANIES","S1111","All other Sectors","ODL","0","0","(255)","(255)","(255)","(255)","(1)"
"COMPANIES","S0005","Cement","REG","104,000","5,935,160","(30,800)","(4,835,363)","73,200","1,099,797","6,960"
"COMPANIES","S0007","Fertilizer","REG","1,300","146,900","(300)","(80,775)","1,000","66,125","418"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","1,000","267,105","0","0","1,000","267,105","1,690"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","17,700","2,879,424","(30,200)","(3,499,550)","(12,500)","(620,126)","(3,924)"
"COMPANIES","S0023","Power Generation and Distribution","REG","800,000","48,205,000","(999,500)","(78,960,510)","(199,500)","(30,755,510)","(194,655)"
"COMPANIES","S0026","Commercial Banks","REG","78,000","894,220","(147,000)","(12,550,188)","(69,000)","(11,655,968)","(73,771)"
"COMPANIES","S0028","Technology and Communication","REG","159,500","5,804,620","(106,500)","(3,172,340)","53,000","2,632,280","16,660"
"COMPANIES","S0029","Textile Composite","REG","101,500","4,567,000","0","0","101,500","4,567,000","28,905"
"COMPANIES","S1111","All other Sectors","REG","586,020","12,078,222","(306,050)","(4,180,720)","279,970","7,897,502","49,984"
"","","","TOTAL","3,257,619","123,053,196","(3,048,105)","(157,723,536)","209,514","(34,670,340)","(219,430)"
"INDIVIDUALS","S0005","Cement","FUT","15,172,000","648,165,520","(15,730,500)","(691,632,405)","(558,500)","(43,466,885)","(275,106)"
"INDIVIDUALS","S0007","Fertilizer","FUT","54,000","8,034,455","(41,000)","(4,768,405)","13,000","3,266,050","20,671"
"INDIVIDUALS","S0008","Food and Personal Care Products","FUT","159,000","3,373,325","(166,000)","(3,416,365)","(7,000)","(43,040)","(272)"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","FUT","81,000","13,745,080","(127,000)","(20,252,170)","(46,000)","(6,507,090)","(41,184)"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","FUT","645,500","53,674,590","(648,500)","(55,197,615)","(3,000)","(1,523,025)","(9,639)"
"INDIVIDUALS","S0023","Power Generation and Distribution","FUT","489,000","2,283,305","(843,500)","(3,910,535)","(354,500)","(1,627,230)","(10,298)"
"INDIVIDUALS","S0026","Commercial Banks","FUT","338,000","10,124,185","(257,500)","(10,276,905)","80,500","(152,720)","(966)"
"INDIVIDUALS","S0028","Technology and Communication","FUT","5,588,500","94,913,405","(5,389,000)","(92,865,865)","199,500","2,047,540","12,959"
"INDIVIDUALS","S0029","Textile Composite","FUT","95,000","6,412,910","(84,000)","(6,293,390)","11,000","119,520","756"
"INDIVIDUALS","S1111","All other Sectors","FUT","9,086,500","417,134,785","(9,202,500)","(420,184,190)","(116,000)","(3,049,405)","(19,300)"
"INDIVIDUALS","S0005","Cement","ODL","5,354","228,837","(6,252)","(231,781)","(898)","(2,944)","(18)"
"INDIVIDUALS","S0007","Fertilizer","ODL","3,182","270,818","(3,841)","(312,904)","(659)","(42,085)","(266)"
"INDIVIDUALS","S0008","Food and Personal Care Products","ODL","1,061","65,147","(1,109)","(71,517)","(48)","(6,369)","(40)"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","ODL","369","109,489","(369)","(66,760)","0","42,729","270"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","ODL","5,549","386,325","(5,650)","(402,938)","(101)","(16,613)","(105)"
"INDIVIDUALS","S0023","Power Generation and Distribution","ODL","3,412","210,495","(3,319)","(179,143)","93","31,352","198"
"INDIVIDUALS","S0026","Commercial Banks","ODL","3,437","161,165","(3,779)","(171,290)","(342)","(10,125)","(64)"
"INDIVIDUALS","S0028","Technology and Communication","ODL","2,430","98,380","(2,605)","(98,499)","(175)","(119)","0"
"INDIVIDUALS","S0029","Textile Composite","ODL","1,176","54,112","(1,275)","(69,952)","(99)","(15,840)","(100)"
"INDIVIDUALS","S1111","All other Sectors","ODL","25,844","1,153,423","(27,124)","(1,207,473)","(1,280)","(54,050)","(342)"
"INDIVIDUALS","S0005","Cement","OMKT","30,540","305,400","0","0","30,540","305,400","1,932"
"INDIVIDUALS","S1111","All other Sectors","OMKT","1,854,546","19,470,006","(6,192,046)","(62,309,936)","(4,337,500)","(42,839,930)","(271,138)"
"INDIVIDUALS","S0005","Cement","REG","8,260,400","324,422,623","(6,934,800)","(271,604,825)","1,325,600","52,817,798","334,289"
"INDIVIDUALS","S0007","Fertilizer","REG","580,500","56,321,986","(481,700)","(45,959,949)","98,800","10,362,037","65,582"
"INDIVIDUALS","S0008","Food and Personal Care Products","REG","634,720","10,565,558","(493,640)","(8,973,583)","141,080","1,591,975","10,075"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","REG","431,840","61,969,516","(451,200)","(69,443,272)","(19,360)","(7,473,756)","(47,302)"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","REG","1,351,800","97,506,805","(1,504,300)","(120,915,784)","(152,500)","(23,408,979)","(148,158)"
"INDIVIDUALS","S0023","Power Generation and Distribution","REG","3,411,500","33,474,765","(3,067,000)","(109,795,120)","344,500","(76,320,355)","(483,040)"
"INDIVIDUALS","S0026","Commercial Banks","REG","2,291,300","79,515,569","(1,814,200)","(44,834,308)","477,100","34,681,261","219,501"
"INDIVIDUALS","S0028","Technology and Communication","REG","5,024,500","50,719,665","(4,829,500)","(48,529,270)","195,000","2,190,395","13,863"
"INDIVIDUALS","S0029","Textile Composite","REG","1,154,550","28,351,671","(1,289,250)","(29,916,286)","(134,700)","(1,564,615)","(9,902)"
"INDIVIDUALS","S1111","All other Sectors","REG","16,561,930","495,965,109","(16,354,650)","(495,712,203)","207,280","252,907","1,600"
"","","","TOTAL","73,348,440","2,519,188,426","(75,957,109)","(2,619,604,637)","(2,608,669)","(100,416,211)","(635,544)"
"INSURANCE COMPANIES","S0005","Cement","FUT","0","0","(78,500)","(4,906,320)","(78,500)","(4,906,320)","(31,052)"
"INSURANCE COMPANIES","S1111","All other Sectors","FUT","0","0","(7,000)","(1,054,420)","(7,000)","(1,054,420)","(6,673)"
"INSURANCE COMPANIES","S0023","Power Generation and Distribution","ODL","0","0","(488)","(38,796)","(488)","(38,796)","(245)"
"INSURANCE COMPANIES","S0005","Cement","REG","50,500","15,107,734","(8,500)","(1,108,335)","42,000","13,999,399","88,603"
"INSURANCE COMPANIES","S0007","Fertilizer","REG","29,000","7,469,668","(1,500)","(99,750)","27,500","7,369,918","46,645"
"INSURANCE COMPANIES","S0019","Oil and Gas Exploration Companies","REG","5,900","2,387,563","(463,260)","(66,302,064)","(457,360)","(63,914,501)","(404,522)"
"INSURANCE COMPANIES","S0020","Oil and Gas Marketing Companies","REG","12,000","799,860","(5,500)","(758,414)","6,500","41,446","262"
"INSURANCE COMPANIES","S0023","Power Generation and Distribution","REG","20,000","1,581,250","0","0","20,000","1,581,250","10,007"
"INSURANCE COMPANIES","S0026","Commercial Banks","REG","377,500","47,051,931","(66,300)","(6,997,558)","311,200","40,054,373","253,508"
"INSURANCE COMPANIES","S0028","Technology and Communication","REG","1,500","140,935","0","0","1,500","140,935","891"
"INSURANCE COMPANIES","S0029","Textile Composite","REG","1,000","100,730","0","0","1,000","100,730","637"
"INSURANCE COMPANIES","S1111","All other Sectors","REG","26,750","6,796,170","(37,200)","(557,535)","(10,450)","6,238,635","39,485"
"","","","TOTAL","524,150","81,435,840","(668,248)","(81,823,192)","(144,098)","(387,352)","(2,454)"
"MUTUAL FUNDS","S0008","Food and Personal Care Products","FUT","0","0","(500)","(26,750)","(500)","(26,750)","(169)"
"MUTUAL FUNDS","S0020","Oil and Gas Marketing Companies","FUT","0","0","(5,000)","(100,700)","(5,000)","(100,700)","(637)"
"MUTUAL FUNDS","S0026","Commercial Banks","FUT","0","0","(6,000)","(53,310)","(6,000)","(53,310)","(337)"
"MUTUAL FUNDS","S1111","All other Sectors","FUT","0","0","(51,500)","(653,480)","(51,500)","(653,480)","(4,135)"
"MUTUAL FUNDS","S0005","Cement","ODL","0","0","(61)","(22,998)","(61)","(22,998)","(145)"
"MUTUAL FUNDS","S0019","Oil and Gas Exploration Companies","ODL","0","0","(45)","(44,550)","(45)","(44,550)","(281)"
"MUTUAL FUNDS","S0005","Cement","REG","0","0","(451,200)","(68,207,633)","(451,200)","(68,207,633)","(431,693)"
"MUTUAL FUNDS","S0007","Fertilizer","REG","150,500","14,101,180","(357,500)","(32,335,243)","(207,000)","(18,234,063)","(115,405)"
"MUTUAL FUNDS","S0008","Food and Personal Care Products","REG","500","26,505","(119,500)","(1,493,950)","(119,000)","(1,467,445)","(9,287)"
"MUTUAL FUNDS","S0019","Oil and Gas Exploration Companies","REG","239,400","86,998,572","(208,300)","(45,149,928)","31,100","41,848,644","264,864"
"MUTUAL FUNDS","S0020","Oil and Gas Marketing Companies","REG","195,000","18,694,451","(105,500)","(15,791,767)","89,500","2,902,684","18,371"
"MUTUAL FUNDS","S0023","Power Generation and Distribution","REG","37,500","2,719,500","(870,000)","(14,689,915)","(832,500)","(11,970,415)","(75,762)"
"MUTUAL FUNDS","S0026","Commercial Banks","REG","89,000","6,206,465","(272,700)","(18,429,487)","(183,700)","(12,223,022)","(77,360)"
"MUTUAL FUNDS","S0029","Textile Composite","REG","500","21,895","(122,100)","(6,021,004)","(121,600)","(5,999,109)","(37,969)"
"MUTUAL FUNDS","S1111","All other Sectors","REG","336,500","13,293,411","(1,096,400)","(42,046,548)","(759,900)","(28,753,137)","(181,981)"
"","","","TOTAL","1,048,900","142,061,979","(3,666,306)","(245,067,263)","(2,617,406)","(103,005,284)","(651,926)"
"NBFC","S0005","Cement","REG","25,000","389,300","(14,100)","(1,705,515)","10,900","(1,316,215)","(8,330)"
"NBFC","S0007","Fertilizer","REG","0","0","(900)","(241,200)","(900)","(241,200)","(1,526)"
"NBFC","S0023","Power Generation and Distribution","REG","21,000","84,310","(30,000)","(122,500)","(9,000)","(38,190)","(241)"
"NBFC","S1111","All other Sectors","REG","500","75,755","(107,500)","(1,828,120)","(107,000)","(1,752,365)","(11,090)"
"","","","TOTAL","46,500","549,365","(152,500)","(3,897,335)","(106,000)","(3,347,970)","(21,187)"
