"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","REG","100,000","3,600,000","(50,000)","(1,799,880)","50,000","1,800,120","12,950"
"BANKS / DFI","S0007","Fertilizer","REG","151,000","26,337,210","(34,500)","(1,138,500)","116,500","25,198,710","181,285"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","10,000","240,500","(10,000)","(640,000)","0","(399,500)","(2,874)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","94,500","17,000,918","0","0","94,500","17,000,918","122,308"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","102,100","7,550,190","0","0","102,100","7,550,190","54,317"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","450,000","2,265,500","(400,000)","(2,098,235)","50,000","167,265","1,203"
"BANKS / DFI","S0026","Commercial Banks","REG","274,900","21,309,646","(10,000)","(6,600)","264,900","21,303,046","153,259"
"BANKS / DFI","S0029","Textile Composite","REG","0","0","(325,000)","(15,110,415)","(325,000)","(15,110,415)","(108,708)"
"BANKS / DFI","S1111","All other Sectors","REG","1,234,800","57,105,771","(1,261,000)","(41,660,220)","(26,200)","15,445,551","111,119"
"","","","TOTAL","2,417,300","135,409,735","(2,090,500)","(62,453,850)","326,800","72,955,885","524,859"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","598,500","44,632,125","(1,069,000)","(70,956,310)","(470,500)","(26,324,185)","(189,382)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","100,000","12,215,780","(180,000)","(39,362,780)","(80,000)","(27,147,000)","(195,302)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","73,000","2,412,925","(136,000)","(4,459,980)","(63,000)","(2,047,055)","(14,727)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","20,000","3,083,275","(8,500)","(1,307,465)","11,500","1,775,810","12,775"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","643,500","41,678,105","(361,500)","(22,242,045)","282,000","19,436,060","139,827"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","358,500","7,248,290","(357,500)","(13,547,625)","1,000","(6,299,335)","(45,318)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","158,000","4,319,970","(62,500)","(3,915,160)","95,500","404,810","2,912"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","973,000","22,806,320","(1,157,000)","(28,786,600)","(184,000)","(5,980,280)","(43,023)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","41,500","2,995,910","(53,000)","(3,060,240)","(11,500)","(64,330)","(462)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","1,600,500","52,788,560","(3,516,000)","(106,270,355)","(1,915,500)","(53,481,795)","(384,761)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","90","666","(315)","(2,405)","(225)","(1,739)","(12)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","0","0","(250)","(4,738)","(250)","(4,738)","(34)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","66","1,354","0","0","66","1,354","9"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","ODL","176","299","0","0","176","299","2"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","104","1,973","(53)","(945)","51","1,028","7"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","ODL","0","0","(270)","(12,464)","(270)","(12,464)","(89)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,079","23,409","(546)","(11,612)","533","11,797","84"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","200,000","5,050,000","(500,000)","(16,745,000)","(300,000)","(11,695,000)","(84,136)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","OMKT","0","0","(1,100,000)","(7,150,000)","(1,100,000)","(7,150,000)","(51,438)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","OMKT","0","0","(2,000)","(98,000)","(2,000)","(98,000)","(705)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","1,321,600","81,893,349","(947,500)","(58,556,319)","374,100","23,337,030","167,892"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","364,100","60,324,374","(157,100)","(21,771,318)","207,000","38,553,056","277,360"
