"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S1111","All other Sectors","FUT","0","0","(18,000)","(4,685,725)","(18,000)","(4,685,725)","(33,710)"
"BANKS / DFI","S0005","Cement","REG","27,300","3,321,104","(1,140,100)","(42,350,064)","(1,112,800)","(39,028,960)","(280,783)"
"BANKS / DFI","S0007","Fertilizer","REG","134,400","42,776,772","(413,800)","(92,732,473)","(279,400)","(49,955,701)","(359,393)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(25,000)","(518,500)","(25,000)","(518,500)","(3,730)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","131,500","51,598,517","(604,900)","(120,370,303)","(473,400)","(68,771,786)","(494,761)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","0","0","(210,000)","(31,027,760)","(210,000)","(31,027,760)","(223,221)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","428,000","6,660,245","(10,000)","(934,900)","418,000","5,725,345","41,189"
"BANKS / DFI","S0026","Commercial Banks","REG","2,577,400","221,609,048","(2,964,900)","(207,937,646)","(387,500)","13,671,402","98,355"
"BANKS / DFI","S0028","Technology and Communication","REG","0","0","(25,000)","(687,250)","(25,000)","(687,250)","(4,944)"
"BANKS / DFI","S0029","Textile Composite","REG","220,000","16,448,667","(94,500)","(9,702,990)","125,500","6,745,677","48,530"
"BANKS / DFI","S1111","All other Sectors","REG","602,500","27,007,964","(858,300)","(42,921,154)","(255,800)","(15,913,190)","(114,483)"
"","","","TOTAL","4,121,100","369,422,317","(6,364,500)","(553,868,765)","(2,243,400)","(184,446,448)","(1,326,951)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","BNB","440","12,816,222","(330)","(1,674,700)","110","11,141,522","80,154"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","353,000","38,191,750","(621,000)","(47,810,550)","(268,000)","(9,618,800)","(69,200)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","105,000","12,555,835","(159,500)","(27,739,620)","(54,500)","(15,183,785)","(109,235)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","177,000","7,223,110","(383,500)","(14,084,650)","(206,500)","(6,861,540)","(49,363)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","356,000","60,612,950","(110,500)","(19,572,030)","245,500","41,040,920","295,258"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","360,500","18,920,670","(291,500)","(18,734,575)","69,000","186,095","1,338"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","17,000","109,255","(28,000)","(224,680)","(11,000)","(115,425)","(830)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","167,000","7,576,380","(438,000)","(12,010,850)","(271,000)","(4,434,470)","(31,902)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","1,048,500","28,474,285","(766,000)","(20,855,240)","282,500","7,619,045","54,813"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","143,500","10,405,795","(133,000)","(8,558,245)","10,500","1,847,550","13,291"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","7,254,000","284,797,555","(9,370,500)","(315,784,405)","(2,116,500)","(30,986,850)","(222,926)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","200","1,400","(201)","(1,508)","(1)","(108)","0"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","201","5,430","(305)","(8,009)","(104)","(2,579)","(18)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","ODL","0","0","(49)","(9,359)","(49)","(9,359)","(67)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","510","15,359","(371)","(11,618)","139","3,742","26"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","645","5,215","(566)","(3,061)","79","2,154","15"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","ODL","200","340","(1)","(2)","199","338","2"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,336","20,482","(1,074)","(21,583)","262","(1,101)","(7)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","2,183,900","115,903,368","(2,932,500)","(129,337,864)","(748,600)","(13,434,496)","(96,651)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","520,700","63,970,150","(414,500)","(44,524,611)","106,200","19,445,539","139,895"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","676,700","25,835,986","(1,167,000)","(39,373,685)","(490,300)","(13,537,699)","(97,393)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","758,480","130,754,271","(834,860)","(140,662,789)","(76,380)","(9,908,518)","(71,284)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","742,000","63,754,858","(1,084,200)","(82,849,013)","(342,200)","(19,094,155)","(137,368)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","792,000","8,855,025","(1,153,500)","(43,103,340)","(361,500)","(34,248,315)","(246,390)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","2,667,500","131,419,634","(2,576,500)","(141,059,423)","91,000","(9,639,789)","(69,351)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","4,987,100","65,859,295","(3,985,500)","(64,843,122)","1,001,600","1,016,173","7,310"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","3,518,300","71,277,690","(2,108,300)","(46,624,556)","1,410,000","24,653,134","177,360"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","18,292,530","610,986,776","(16,840,350)","(515,363,614)","1,452,180","95,623,162","687,936"
"","","","TOTAL","45,124,242","1,770,349,086","(45,401,607)","(1,734,846,701)","(277,365)","35,502,385","255,413"
"COMPANIES","S0005","Cement","FUT","6,000","894,495","(20,000)","(475,735)","(14,000)","418,760","3,012"
"COMPANIES","S0008","Food and Personal Care Products","FUT","49,000","1,645,465","(40,000)","(1,350,450)","9,000","295,015","2,122"
"COMPANIES","S0019","Oil and Gas Exploration Companies","FUT","0","0","(2,500)","(478,750)","(2,500)","(478,750)","(3,444)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","25,000","1,743,785","0","0","25,000","1,743,785","12,545"
"COMPANIES","S0026","Commercial Banks","FUT","4,500","59,850","(42,500)","(1,530,430)","(38,000)","(1,470,580)","(10,579)"
"COMPANIES","S0028","Technology and Communication","FUT","28,000","763,835","(108,000)","(2,939,175)","(80,000)","(2,175,340)","(15,649)"
"COMPANIES","S1111","All other Sectors","FUT","253,500","10,514,145","(643,000)","(20,009,340)","(389,500)","(9,495,195)","(68,310)"
"COMPANIES","S0005","Cement","ODL","0","0","(125)","(5,456)","(125)","(5,456)","(39)"
"COMPANIES","S0019","Oil and Gas Exploration Companies","ODL","0","0","(60)","(28,021)","(60)","(28,021)","(201)"
"COMPANIES","S1111","All other Sectors","ODL","14","3,676","(435)","(24,805)","(421)","(21,129)","(152)"
"COMPANIES","S0005","Cement","REG","106,300","6,708,031","(494,700)","(18,606,741)","(388,400)","(11,898,710)","(85,602)"
"COMPANIES","S0007","Fertilizer","REG","7,000","827,610","(80,500)","(6,221,845)","(73,500)","(5,394,235)","(38,807)"
"COMPANIES","S0008","Food and Personal Care Products","REG","142,020","4,210,680","(66,000)","(2,519,050)","76,020","1,691,630","12,170"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","211,100","38,958,493","(594,500)","(106,454,066)","(383,400)","(67,495,573)","(485,579)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","636,800","40,417,398","(320,500)","(16,785,180)","316,300","23,632,218","170,015"
"COMPANIES","S0023","Power Generation and Distribution","REG","111,500","713,600","(405,000)","(2,972,030)","(293,500)","(2,258,430)","(16,247)"
"COMPANIES","S0026","Commercial Banks","REG","874,500","83,460,347","(553,100)","(41,125,779)","321,400","42,334,568","304,565"
"COMPANIES","S0028","Technology and Communication","REG","64,500","2,286,138","(585,400)","(4,580,705)","(520,900)","(2,294,567)","(16,507)"
"COMPANIES","S0029","Textile Composite","REG","325,500","8,278,330","(671,500)","(11,411,823)","(346,000)","(3,133,493)","(22,543)"
"COMPANIES","S1111","All other Sectors","REG","1,222,450","65,315,297","(2,886,650)","(62,643,604)","(1,664,200)","2,671,693","19,220"
"","","","TOTAL","4,067,684","266,801,175","(7,514,470)","(300,162,985)","(3,446,786)","(33,361,810)","(240,010)"
"INDIVIDUALS","S1111","All other Sectors","BNB","330","1,674,700","(440)","(12,816,222)","(110)","(11,141,522)","(80,154)"
"INDIVIDUALS","S0005","Cement","FUT","2,038,500","203,383,500","(1,780,500)","(195,884,210)","258,000","7,499,290","53,951"
"INDIVIDUALS","S0007","Fertilizer","FUT","405,500","57,058,075","(367,000)","(42,718,225)","38,500","14,339,850","103,164"
"INDIVIDUALS","S0008","Food and Personal Care Products","FUT","1,686,500","61,849,920","(1,444,500)","(53,748,580)","242,000","8,101,340","58,283"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","FUT","297,000","53,602,260","(543,500)","(94,746,200)","(246,500)","(41,143,940)","(295,999)"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","FUT","807,000","65,996,240","(894,000)","(67,145,525)","(87,000)","(1,149,285)","(8,268)"
"INDIVIDUALS","S0023","Power Generation and Distribution","FUT","269,000","1,910,820","(292,000)","(1,946,520)","(23,000)","(35,700)","(256)"
"INDIVIDUALS","S0026","Commercial Banks","FUT","1,168,000","27,348,735","(856,000)","(21,697,120)","312,000","5,651,615","40,659"
"INDIVIDUALS","S0028","Technology and Communication","FUT","5,071,000","138,371,980","(5,437,500)","(148,303,920)","(366,500)","(9,931,940)","(71,452)"
"INDIVIDUALS","S0029","Textile Composite","FUT","205,000","12,116,410","(197,000)","(12,900,750)","8,000","(784,340)","(5,642)"
"INDIVIDUALS","S1111","All other Sectors","FUT","27,925,000","969,853,245","(24,633,000)","(909,702,920)","3,292,000","60,150,325","432,736"
"INDIVIDUALS","S0005","Cement","ODL","14,938","1,021,412","(11,450)","(766,916)","3,488","254,496","1,830"
"INDIVIDUALS","S0007","Fertilizer","ODL","7,427","656,341","(7,083)","(630,610)","344","25,731","185"
"INDIVIDUALS","S0008","Food and Personal Care Products","ODL","6,176","277,820","(4,994)","(229,430)","1,182","48,390","348"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","ODL","1,331","491,011","(788)","(269,435)","543","221,576","1,594"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","ODL","5,688","645,503","(5,057)","(576,107)","631","69,396","499"
"INDIVIDUALS","S0023","Power Generation and Distribution","ODL","2,000","118,266","(1,598)","(81,356)","402","36,910","265"
"INDIVIDUALS","S0026","Commercial Banks","ODL","5,054","319,767","(5,411)","(375,788)","(357)","(56,021)","(403)"
"INDIVIDUALS","S0028","Technology and Communication","ODL","3,660","78,749","(3,916)","(84,127)","(256)","(5,378)","(38)"
"INDIVIDUALS","S0029","Textile Composite","ODL","1,527","34,544","(1,571)","(35,313)","(44)","(770)","(5)"
"INDIVIDUALS","S1111","All other Sectors","ODL","45,161","3,433,549","(45,507)","(3,453,336)","(346)","(19,786)","(142)"
"INDIVIDUALS","S1111","All other Sectors","OMKT","5,999,000","8,998,500","(5,999,000)","(8,998,500)","0","0","0"
