"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","0","0","(45,000)","(15,684,195)","(45,000)","(15,684,195)","(104,561)"
"BANKS / DFI","S0008","Food and Personal Care Products","OMKT","0","0","(500,000)","(21,250,000)","(500,000)","(21,250,000)","(141,666)"
"BANKS / DFI","S0005","Cement","REG","1,678,500","74,991,115","(5,027,000)","(298,354,381)","(3,348,500)","(223,363,266)","(1,489,088)"
"BANKS / DFI","S0007","Fertilizer","REG","659,000","38,712,680","(100,000)","(1,931,000)","559,000","36,781,680","245,211"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","34,000","637,160","(2,000,000)","(84,491,115)","(1,966,000)","(83,853,955)","(559,026)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","2,309,900","343,200,153","(310,000)","(48,477,131)","1,999,900","294,723,022","1,964,820"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","110,000","14,677,555","(399,800)","(12,389,552)","(289,800)","2,288,003","15,253"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","240,500","8,294,725","(2,162,500)","(32,568,370)","(1,922,000)","(24,273,645)","(161,824)"
"BANKS / DFI","S0026","Commercial Banks","REG","682,000","46,089,816","(375,000)","(10,383,245)","307,000","35,706,571","238,043"
"BANKS / DFI","S0028","Technology and Communication","REG","892,200","13,968,635","(3,725,000)","(56,262,015)","(2,832,800)","(42,293,380)","(281,955)"
"BANKS / DFI","S0029","Textile Composite","REG","427,600","36,203,966","(91,900)","(7,122,750)","335,700","29,081,216","193,874"
"BANKS / DFI","S1111","All other Sectors","REG","616,500","30,068,578","(1,803,400)","(67,849,778)","(1,186,900)","(37,781,200)","(251,874)"
"","","","TOTAL","7,650,200","606,844,383","(16,539,600)","(656,763,532)","(8,889,400)","(49,919,149)","(332,793)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","BNB","5,319","474,746,984","(5,319)","(474,986,339)","0","(239,355)","(1,595)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","1,930,500","67,592,795","(1,557,000)","(88,466,390)","373,500","(20,873,595)","(139,157)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","55,500","7,920,375","(127,000)","(18,105,055)","(71,500)","(10,184,680)","(67,897)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","227,000","2,737,390","(161,000)","(2,626,130)","66,000","111,260","741"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","321,500","43,354,370","(93,000)","(13,460,695)","228,500","29,893,675","199,291"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","484,500","21,550,765","(359,500)","(18,262,795)","125,000","3,287,970","21,919"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","383,500","1,424,365","(174,500)","(1,003,625)","209,000","420,740","2,804"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","261,500","5,008,600","(833,500)","(15,382,490)","(572,000)","(10,373,890)","(69,159)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","610,500","10,310,285","(1,653,500)","(27,522,065)","(1,043,000)","(17,211,780)","(114,745)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","15,000","1,147,370","(109,500)","(5,832,405)","(94,500)","(4,685,035)","(31,233)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","2,930,000","60,754,075","(3,674,000)","(90,793,385)","(744,000)","(30,039,310)","(200,262)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","143","1,160","(285)","(3,730)","(142)","(2,570)","(17)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","381","5,734","(200)","(3,100)","181","2,634","17"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","92","9,057","0","0","92","9,057","60"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","0","0","(145)","(153)","(145)","(153)","(1)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","974","12,442","(526)","(6,713)","448","5,729","38"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","8,000","1,140,000","(8,000)","(1,140,000)","0","0","0"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","100,000","1,457,000","0","0","100,000","1,457,000","9,713"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","OMKT","0","0","(125,000)","(12,737,500)","(125,000)","(12,737,500)","(84,916)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","0","0","(55,850)","(37,000,352)","(55,850)","(37,000,352)","(246,669)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","4,615,100","160,629,716","(3,235,600)","(113,764,588)","1,379,500","46,865,128","312,434"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","395,300","31,806,820","(215,900)","(18,150,486)","179,400","13,656,334","91,042"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","824,570","19,597,885","(1,179,300)","(16,116,185)","(354,730)","3,481,700","23,211"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","1,312,100","181,983,614","(1,451,660)","(200,409,145)","(139,560)","(18,425,531)","(122,836)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","738,100","30,028,112","(634,600)","(29,744,278)","103,500","283,834","1,892"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","2,401,500","14,869,445","(2,517,000)","(13,652,645)","(115,500)","1,216,800","8,112"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","2,666,900","75,486,713","(908,600)","(42,944,533)","1,758,300","32,542,180","216,947"
