"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","FUT","30,000","3,899,945","0","0","30,000","3,899,945","25,160"
"BANKS / DFI","S0005","Cement","REG","1,352,600","135,088,270","(1,661,100)","(104,340,062)","(308,500)","30,748,208","198,375"
"BANKS / DFI","S0007","Fertilizer","REG","1,114,500","55,032,958","(503,900)","(65,405,957)","610,600","(10,372,999)","(66,922)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","207,000","3,089,990","(150,000)","(2,569,530)","57,000","520,460","3,357"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","415,000","53,794,099","(228,100)","(36,571,371)","186,900","17,222,728","111,114"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","585,000","64,820,669","(326,000)","(29,217,550)","259,000","35,603,119","229,697"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","1,042,500","26,209,845","(2,306,500)","(23,241,055)","(1,264,000)","2,968,790","19,153"
"BANKS / DFI","S0026","Commercial Banks","REG","2,772,300","121,825,688","(2,728,300)","(291,067,758)","44,000","(169,242,070)","(1,091,884)"
"BANKS / DFI","S0028","Technology and Communication","REG","386,500","12,781,675","(1,082,000)","(25,016,900)","(695,500)","(12,235,225)","(78,936)"
"BANKS / DFI","S0029","Textile Composite","REG","177,000","17,216,053","(560,000)","(27,520,550)","(383,000)","(10,304,497)","(66,480)"
"BANKS / DFI","S1111","All other Sectors","REG","2,039,200","128,925,170","(2,921,500)","(149,134,673)","(882,300)","(20,209,503)","(130,383)"
"","","","TOTAL","10,121,600","622,684,362","(12,467,400)","(754,085,406)","(2,345,800)","(131,401,044)","(847,749)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","8,904,500","617,905,060","(10,612,500)","(726,380,850)","(1,708,000)","(108,475,790)","(699,843)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","778,500","71,482,100","(684,500)","(79,582,540)","94,000","(8,100,440)","(52,260)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","3,478,500","47,523,120","(2,883,000)","(38,631,755)","595,500","8,891,365","57,363"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","443,500","56,769,415","(528,500)","(67,956,015)","(85,000)","(11,186,600)","(72,171)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","3,097,500","166,098,600","(2,608,500)","(123,711,550)","489,000","42,387,050","273,464"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","1,649,500","9,066,690","(2,385,500)","(20,949,870)","(736,000)","(11,883,180)","(76,665)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","4,627,000","72,664,645","(8,026,000)","(127,965,710)","(3,399,000)","(55,301,065)","(356,781)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","6,871,000","163,468,495","(7,638,500)","(180,370,135)","(767,500)","(16,901,640)","(109,042)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","189,500","13,143,375","(331,000)","(25,985,310)","(141,500)","(12,841,935)","(82,851)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","41,544,000","1,296,807,960","(44,085,500)","(1,338,808,370)","(2,541,500)","(42,000,410)","(270,970)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","977","10,656","(311)","(6,238)","666","4,418","28"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","200","4,192","(276)","(5,869)","(76)","(1,677)","(10)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","400","7,900","(17)","(334)","383","7,566","48"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","ODL","0","0","(170)","(8,585)","(170)","(8,585)","(55)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,193","47,541","(2,791)","(46,478)","(1,598)","1,063","6"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","1,100","79,044","(2,500)","(1,028,750)","(1,400)","(949,706)","(6,127)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","OMKT","8","2,708","0","0","8","2,708","17"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","0","0","(200,000)","(30,000,000)","(200,000)","(30,000,000)","(193,548)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","OMKT","50,000","1,775,000","0","0","50,000","1,775,000","11,451"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","400","60,628","(50,000)","(7,578,500)","(49,600)","(7,517,872)","(48,502)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","12,009,600","743,076,579","(11,030,600)","(685,937,091)","979,000","57,139,488","368,641"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","2,346,700","179,651,211","(3,031,200)","(177,156,168)","(684,500)","2,495,043","16,097"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","4,025,520","64,686,330","(5,930,500)","(89,637,790)","(1,904,980)","(24,951,460)","(160,977)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","1,007,020","135,571,198","(910,820)","(123,607,911)","96,200","11,963,287","77,182"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","1,942,200","147,950,253","(1,836,600)","(173,719,706)","105,600","(25,769,453)","(166,254)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","5,726,500","69,542,370","(5,185,000)","(79,164,970)","541,500","(9,622,600)","(62,081)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","10,043,100","364,093,564","(8,698,700)","(303,063,084)","1,344,400","61,030,480","393,745"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","7,199,500","142,171,015","(6,005,000)","(124,131,595)","1,194,500","18,039,420","116,383"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","1,107,900","76,938,454","(1,037,100)","(75,181,769)","70,800","1,756,685","11,333"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","42,104,400","1,399,634,094","(43,171,250)","(1,297,484,242)","(1,066,850)","102,149,853","659,031"
"","","","TOTAL","159,150,218","5,840,232,197","(166,876,335)","(5,898,101,185)","(7,726,117)","(57,868,987)","(373,348)"
"COMPANIES","S0005","Cement","FUT","4,914,000","230,643,660","(4,635,500)","(405,037,735)","278,500","(174,394,075)","(1,125,123)"
"COMPANIES","S0007","Fertilizer","FUT","135,000","7,516,280","(4,500)","(917,250)","130,500","6,599,030","42,574"
"COMPANIES","S0008","Food and Personal Care Products","FUT","43,000","551,400","0","0","43,000","551,400","3,557"
"COMPANIES","S0019","Oil and Gas Exploration Companies","FUT","7,500","972,500","(2,500)","(323,775)","5,000","648,725","4,185"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","8,000","1,412,900","(5,000)","(895,000)","3,000","517,900","3,341"
"COMPANIES","S0023","Power Generation and Distribution","FUT","2,000,000","8,185,040","(2,000,000)","(8,096,260)","0","88,780","572"
"COMPANIES","S0026","Commercial Banks","FUT","55,000","892,970","(25,000)","(282,500)","30,000","610,470","3,938"
"COMPANIES","S0029","Textile Composite","FUT","6,000","600,000","(4,500)","(460,425)","1,500","139,575","900"
"COMPANIES","S1111","All other Sectors","FUT","7,674,000","378,790,255","(5,682,500)","(272,456,655)","1,991,500","106,333,600","686,023"
"COMPANIES","S1111","All other Sectors","ODL","185","39,198","(286)","(43,578)","(101)","(4,380)","(28)"
"COMPANIES","S0023","Power Generation and Distribution","OMKT","30,000","900,000","(30,000)","(900,000)","0","0","0"
"COMPANIES","S0026","Commercial Banks","OMKT","0","0","(500,000)","(41,000,000)","(500,000)","(41,000,000)","(264,516)"
"COMPANIES","S0005","Cement","REG","1,189,500","57,625,275","(790,600)","(77,003,823)","398,900","(19,378,548)","(125,022)"
"COMPANIES","S0007","Fertilizer","REG","1,101,000","207,436,744","(71,200)","(3,659,210)","1,029,800","203,777,534","1,314,693"
"COMPANIES","S0008","Food and Personal Care Products","REG","215,000","4,137,620","(695,070)","(9,323,966)","(480,070)","(5,186,346)","(33,460)"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","299,900","40,367,173","(25,100)","(3,251,214)","274,800","37,115,959","239,457"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","88,800","12,263,832","(193,700)","(11,795,365)","(104,900)","468,467","3,022"
"COMPANIES","S0023","Power Generation and Distribution","REG","63,500","4,133,565","(1,017,000)","(4,454,955)","(953,500)","(321,390)","(2,073)"
"COMPANIES","S0026","Commercial Banks","REG","1,298,000","16,265,410","(6,382,000)","(381,096,730)","(5,084,000)","(364,831,320)","(2,353,750)"
"COMPANIES","S0028","Technology and Communication","REG","1,430,000","17,311,140","(909,500)","(20,940,895)","520,500","(3,629,755)","(23,417)"
"COMPANIES","S0029","Textile Composite","REG","165,700","4,539,230","(82,000)","(3,661,195)","83,700","878,035","5,664"
"COMPANIES","S1111","All other Sectors","REG","6,862,300","251,182,655","(4,818,800)","(142,872,659)","2,043,500","108,309,996","698,774"
"","","","TOTAL","27,586,385","1,245,766,847","(27,874,756)","(1,388,473,190)","(288,371)","(142,706,342)","(920,689)"
"INDIVIDUALS","S0005","Cement","FUT","35,172,500","2,251,937,615","(33,593,500)","(1,944,834,770)","1,579,000","307,102,845","1,981,308"
"INDIVIDUALS","S0007","Fertilizer","FUT","1,918,500","162,620,550","(2,070,500)","(160,251,705)","(152,000)","2,368,845","15,282"
"INDIVIDUALS","S0008","Food and Personal Care Products","FUT","10,141,000","136,925,305","(10,239,000)","(139,431,010)","(98,000)","(2,505,705)","(16,165)"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","FUT","880,500","110,265,405","(783,500)","(97,697,440)","97,000","12,567,965","81,083"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","FUT","6,795,500","405,197,445","(6,963,500)","(434,702,655)","(168,000)","(29,505,210)","(190,356)"
"INDIVIDUALS","S0023","Power Generation and Distribution","FUT","3,134,000","31,889,200","(2,538,000)","(21,454,505)","596,000","10,434,695","67,320"
"INDIVIDUALS","S0026","Commercial Banks","FUT","13,217,000","220,781,190","(9,964,500)","(167,911,350)","3,252,500","52,869,840","341,095"
"INDIVIDUALS","S0028","Technology and Communication","FUT","21,174,500","492,562,765","(20,322,000)","(473,674,860)","852,500","18,887,905","121,857"
"INDIVIDUALS","S0029","Textile Composite","FUT","621,000","42,033,520","(451,000)","(26,438,130)","170,000","15,595,390","100,615"
"INDIVIDUALS","S1111","All other Sectors","FUT","82,311,000","2,583,824,290","(81,756,500)","(2,641,043,060)","554,500","(57,218,770)","(369,153)"
"INDIVIDUALS","S0005","Cement","ODL","46,492","1,141,810","(44,281)","(1,005,490)","2,211","136,320","879"
"INDIVIDUALS","S0007","Fertilizer","ODL","6,223","524,849","(6,837)","(586,814)","(614)","(61,965)","(399)"
"INDIVIDUALS","S0008","Food and Personal Care Products","ODL","7,764","395,108","(7,709)","(404,460)","55","(9,352)","(60)"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","ODL","1,435","299,020","(1,506)","(309,829)","(71)","(10,809)","(69)"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","ODL","6,373","755,482","(7,274)","(791,108)","(901)","(35,626)","(229)"
"INDIVIDUALS","S0023","Power Generation and Distribution","ODL","4,098","151,256","(3,862)","(168,706)","236","(17,450)","(112)"
"INDIVIDUALS","S0026","Commercial Banks","ODL","5,423","319,431","(5,497)","(349,774)","(74)","(30,343)","(195)"
"INDIVIDUALS","S0028","Technology and Communication","ODL","5,608","226,918","(5,365)","(196,643)","243","30,275","195"
"INDIVIDUALS","S0029","Textile Composite","ODL","4,806","217,651","(4,667)","(212,928)","139","4,723","30"
"INDIVIDUALS","S1111","All other Sectors","ODL","75,908","4,685,768","(73,364)","(4,629,689)","2,544","56,078","361"
"INDIVIDUALS","S0005","Cement","OMKT","2,500","1,028,750","(700)","(51,100)","1,800","977,650","6,307"
"INDIVIDUALS","S0026","Commercial Banks","OMKT","75,416","893,866","(75,000)","(836,250)","416","57,616","371"
"INDIVIDUALS","S1111","All other Sectors","OMKT","60,000","9,328,500","(12,900)","(194,378)","47,100","9,134,122","58,929"
"INDIVIDUALS","S0005","Cement","REG","43,217,300","1,813,173,797","(44,742,700)","(1,679,137,639)","(1,525,400)","134,036,158","864,749"
